"","hindi","reporting_unit","reporting_unit_orig","county","muni_county","votes_perc_republican","votes_perc_democrat","votes_perc_other","turnout_perc","tch_prop","os_prop","counted_absent_prop","tch_votes","rejected_absent_prop","absentee_undeliverable","sameday_reg_prop","total_ballots","registrants","late_registrants","votes_tot","county_paper_or_paperplusmachine","ratio_nocollege_college","log.pop.sq.mile.2010","pop_sq_mile_2010","tch_model_off_full","os_model_off","bmd_model_off","medianhouseholdincome_2009.2013","pop","inc_2015","unemp_rate","pct_graduate","pct_white","pct_black","pct_latino","pct_male","age_med","house_size_ave","muni.dense"
"CITY-OF-ASHLAND-WARD-1-ASHLAND","02201","CITY-OF-ASHLAND-WARD-1-ASHLAND","CITY OF ASHLAND WARD 1","ASHLAND","CITY OF ASHLAND ASHLAND",48.4444444444444,51.3333333333333,0.222222222222222,0.700460829493088,0,0.991228070175439,0.140350877192982,0,0,0,0.0353302611367127,456,651,0.0131578947368421,450,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-10-ASHLAND","02201","CITY-OF-ASHLAND-WARD-10-ASHLAND","CITY OF ASHLAND WARD 10","ASHLAND","CITY OF ASHLAND ASHLAND",28.0453257790368,70.5382436260623,1.41643059490085,0.657355679702048,0,1,0.130311614730878,0,0,0,0.0651769087523277,353,537,0.0113314447592068,353,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-11-ASHLAND","02201","CITY-OF-ASHLAND-WARD-11-ASHLAND","CITY OF ASHLAND WARD 11","ASHLAND","CITY OF ASHLAND ASHLAND",26.9035532994924,72.5888324873096,0.50761421319797,0.686541737649063,0,1,0.0397022332506203,0,0.00248138957816377,0.00248138957816377,0.0817717206132879,403,587,0.0198511166253102,394,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-2-ASHLAND","02201","CITY-OF-ASHLAND-WARD-2-ASHLAND","CITY OF ASHLAND WARD 2","ASHLAND","CITY OF ASHLAND ASHLAND",27.4509803921569,70.5882352941177,1.96078431372549,0.599221789883268,0,0.99025974025974,0.165584415584416,0,0,0,0.0972762645914397,308,514,0.00974025974025974,306,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-3-ASHLAND","02201","CITY-OF-ASHLAND-WARD-3-ASHLAND","CITY OF ASHLAND WARD 3","ASHLAND","CITY OF ASHLAND ASHLAND",31.1526479750779,66.3551401869159,2.49221183800623,0.614942528735632,0,0.996884735202492,0.236760124610592,0,0.00311526479750779,0,0.0363984674329502,321,522,0.0186915887850467,321,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-4-ASHLAND","02201","CITY-OF-ASHLAND-WARD-4-ASHLAND","CITY OF ASHLAND WARD 4","ASHLAND","CITY OF ASHLAND ASHLAND",37.7483443708609,61.3686534216336,0.883002207505519,0.752902155887231,0,0.997797356828194,0.127753303964758,0,0,0,0.0431177446102819,454,603,0.0154185022026432,453,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-5-ASHLAND","02201","CITY-OF-ASHLAND-WARD-5-ASHLAND","CITY OF ASHLAND WARD 5","ASHLAND","CITY OF ASHLAND ASHLAND",27.431421446384,72.069825436409,0.498753117206983,0.63968253968254,0,0.987593052109181,0.163771712158809,0,0.00248138957816377,0.00248138957816377,0.0714285714285714,403,630,0.0198511166253102,401,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-6-ASHLAND","02201","CITY-OF-ASHLAND-WARD-6-ASHLAND","CITY OF ASHLAND WARD 6","ASHLAND","CITY OF ASHLAND ASHLAND",27.0700636942675,70.7006369426752,2.22929936305732,0.572934973637961,0,0.996932515337423,0.141104294478528,0,0,0,0.105448154657293,326,569,0.0368098159509202,314,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-7-ASHLAND","02201","CITY-OF-ASHLAND-WARD-7-ASHLAND","CITY OF ASHLAND WARD 7","ASHLAND","CITY OF ASHLAND ASHLAND",22.8155339805825,69.9029126213592,7.28155339805825,0.395973154362416,0,0.990314769975787,0.121065375302663,0,0,0,0.0968360498561841,413,1043,0.0242130750605327,412,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-8-ASHLAND","02201","CITY-OF-ASHLAND-WARD-8-ASHLAND","CITY OF ASHLAND WARD 8","ASHLAND","CITY OF ASHLAND ASHLAND",32.1739130434783,66.0869565217391,1.73913043478261,0.636029411764706,0,1,0.124277456647399,0,0,0,0.09375,346,544,0.00578034682080925,345,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
