"","hindi","reporting_unit","reporting_unit_orig","county","muni_county","votes_perc_republican","votes_perc_democrat","votes_perc_other","turnout_perc","tch_prop","os_prop","counted_absent_prop","tch_votes","rejected_absent_prop","absentee_undeliverable","sameday_reg_prop","total_ballots","registrants","late_registrants","votes_tot","county_paper_or_paperplusmachine","ratio_nocollege_college","log.pop.sq.mile.2010","pop_sq_mile_2010","tch_model_off_full","os_model_off","bmd_model_off","medianhouseholdincome_2009.2013","pop","inc_2015","unemp_rate","pct_graduate","pct_white","pct_black","pct_latino","pct_male","age_med","house_size_ave","muni.dense"
"TOWN-OF-RICHFIELD-WARD-1-ADAMS",1028,"TOWN-OF-RICHFIELD-WARD-1-ADAMS","TOWN OF RICHFIELD Ward 1","ADAMS","TOWN OF RICHFIELD ADAMS",55.421686746988,34.9397590361446,9.63855421686747,0.896907216494845,0,0,0,0,0,0,0.0927835051546392,87,97,0,83,2,7.3,3.47506723022861,32.3,"aNone","None","Vote Pad-Vote Pad (non-electronic)",44897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-ROME-WARD-15-ADAMS",1030,"TOWN-OF-ROME-WARD-15-ADAMS","TOWN OF ROME Ward 1-5","ADAMS","TOWN OF ROME ADAMS",57.4653668547973,38.737814263725,3.79681888147768,0.876494023904382,0,1,0.000505050505050505,0,0,0.000505050505050505,0.0509074811863656,1980,2259,0.0338383838383838,1949,2,7.3,3.47506723022861,32.3,"aNone","Optech- Eagle","ES&S Automark",44897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-SPRINGVILLE-WARD-12-ADAMS",1032,"TOWN-OF-SPRINGVILLE-WARD-12-ADAMS","TOWN OF SPRINGVILLE Ward 1-2","ADAMS","TOWN OF SPRINGVILLE ADAMS",56.9343065693431,36.6423357664234,6.42335766423358,0.938571428571429,0,0,0,0,0,0,0.155714285714286,657,700,0.0213089802130898,685,2,7.3,3.47506723022861,32.3,"aNone","None","Vote Pad-Vote Pad (non-electronic)",44897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-STRONGS-PRAIRIE-WARDS-13-ADAMS",1034,"TOWN-OF-STRONGS-PRAIRIE-WARDS-13-ADAMS","TOWN OF STRONGS PRAIRIE Wards 1-3","ADAMS","TOWN OF STRONGS PRAIRIE ADAMS",56.8106312292359,38.3720930232558,4.81727574750831,0.854166666666667,0.908943089430894,0,0,559,0,0,0.101388888888889,615,720,0.0130081300813008,602,2,7.3,3.47506723022861,32.3,"Dominion (Sequoia)/Command Central-Edge","None",NA,44897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VILLAGE-OF-FRIENDSHIP-WARD-1-ADAMS",1126,"VILLAGE-OF-FRIENDSHIP-WARD-1-ADAMS","VILLAGE OF FRIENDSHIP Ward 1","ADAMS","VILLAGE OF FRIENDSHIP ADAMS",47.4264705882353,45.2205882352941,7.35294117647059,0.83625730994152,0,0,0,0,0,0,0.116959064327485,286,342,0.0664335664335664,272,2,7.3,3.47506723022861,32.3,"aNone","None","Vote Pad-Vote Pad (non-electronic)",44897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CITY-OF-ADAMS-WARD-14-ADAMS",1201,"CITY-OF-ADAMS-WARD-14-ADAMS","CITY OF ADAMS Ward 1-4","ADAMS","CITY OF ADAMS ADAMS",47.3756906077348,45.4419889502762,7.18232044198895,0.794148380355277,0,1,0,0,0,0,0.120167189132706,760,957,0.0197368421052632,724,2,7.3,3.47506723022861,32.3,"aNone","Optech/Command Central- Eagle","ES&S Automark",44897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CITY-OF-WISCONSIN-DELLS-WARDS-59-ADAMS",1291,"CITY-OF-WISCONSIN-DELLS-WARDS-59-ADAMS","CITY OF WISCONSIN DELLS Wards 59","ADAMS","CITY OF WISCONSIN DELLS ADAMS",57.1428571428571,38.0952380952381,4.76190476190476,1.1,0,1,0,0,0,0,0.25,22,20,0,21,2,7.3,3.47506723022861,32.3,NA,NA,NA,44897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-AGENDA-WARD-1-ASHLAND",2002,"TOWN-OF-AGENDA-WARD-1-ASHLAND","TOWN OF AGENDA Ward 1","ASHLAND","TOWN OF AGENDA ASHLAND",62.6126126126126,33.7837837837838,3.6036036036036,0.891472868217054,0,0,0,0,0,0,0.0930232558139535,230,258,0,222,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-ASHLAND-WARD-1-ASHLAND",2004,"TOWN-OF-ASHLAND-WARD-1-ASHLAND","TOWN OF ASHLAND Ward 1","ASHLAND","TOWN OF ASHLAND ASHLAND",46.3815789473684,51.3157894736842,2.30263157894737,0.877437325905292,0,0,0,0,0,0,0.0501392757660167,315,359,0,304,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-CHIPPEWA-WARD-1-ASHLAND",2006,"TOWN-OF-CHIPPEWA-WARD-1-ASHLAND","TOWN OF CHIPPEWA Ward 1","ASHLAND","TOWN OF CHIPPEWA ASHLAND",56.4593301435407,39.7129186602871,3.82775119617225,0.914529914529915,0,0,0,0,0,0,0.123931623931624,214,234,0,209,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-GINGLES-WARD-1-ASHLAND",2008,"TOWN-OF-GINGLES-WARD-1-ASHLAND","TOWN OF GINGLES Ward 1","ASHLAND","TOWN OF GINGLES ASHLAND",44.988344988345,53.3799533799534,1.63170163170163,0.871227364185111,0,0,0,0,0,0,0.0945674044265594,433,497,0.0023094688221709,429,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-GORDON-WARDS-12-ASHLAND",2010,"TOWN-OF-GORDON-WARDS-12-ASHLAND","TOWN OF GORDON Wards 1-2","ASHLAND","TOWN OF GORDON ASHLAND",61.0738255033557,36.241610738255,2.68456375838926,0.872832369942196,0,0,0,0,0,0,0.0751445086705202,151,173,0.00662251655629139,149,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-JACOBS-WARD-1-ASHLAND",2012,"TOWN-OF-JACOBS-WARD-1-ASHLAND","TOWN OF JACOBS Ward 1","ASHLAND","TOWN OF JACOBS ASHLAND",56.6265060240964,39.7590361445783,3.6144578313253,0.7981220657277,0,0,0,0,0,0,0.0727699530516432,340,426,0,332,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-LA-POINTE-WARD-1-ASHLAND",2014,"TOWN-OF-LA-POINTE-WARD-1-ASHLAND","TOWN OF LA POINTE Ward 1","ASHLAND","TOWN OF LA POINTE ASHLAND",20.4918032786885,77.8688524590164,1.63934426229508,0.789137380191693,0,0,0,0,0,0,0.012779552715655,247,313,0.00404858299595142,244,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-MARENGO-WARDS-12-ASHLAND",2016,"TOWN-OF-MARENGO-WARDS-12-ASHLAND","TOWN OF MARENGO Wards 1-2","ASHLAND","TOWN OF MARENGO ASHLAND",44.0758293838863,53.5545023696682,2.3696682464455,0.837944664031621,0,0,0,0,0,0,0.0395256916996047,212,253,0,211,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-MORSE-WARDS-13-ASHLAND",2018,"TOWN-OF-MORSE-WARDS-13-ASHLAND","TOWN OF MORSE Wards 1-3","ASHLAND","TOWN OF MORSE ASHLAND",50,47.9310344827586,2.06896551724138,0.851123595505618,0,0,0,0,0,0,0.0393258426966292,303,356,0,290,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-PEEKSVILLE-WARDS-12-ASHLAND",2020,"TOWN-OF-PEEKSVILLE-WARDS-12-ASHLAND","TOWN OF PEEKSVILLE Wards 1-2","ASHLAND","TOWN OF PEEKSVILLE ASHLAND",52.6881720430108,43.010752688172,4.3010752688172,0.778688524590164,0,0,0,0,0,0,0.0327868852459016,95,122,0,93,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-SANBORN-WARDS-12-ASHLAND",2022,"TOWN-OF-SANBORN-WARDS-12-ASHLAND","TOWN OF SANBORN Wards 1-2","ASHLAND","TOWN OF SANBORN ASHLAND",15.5737704918033,80.9426229508197,3.48360655737705,0.744807121661721,0,0,0,0,0,0,0.0830860534124629,502,674,0,488,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-SHANAGOLDEN-WARD-1-ASHLAND",2024,"TOWN-OF-SHANAGOLDEN-WARD-1-ASHLAND","TOWN OF SHANAGOLDEN Ward 1","ASHLAND","TOWN OF SHANAGOLDEN ASHLAND",53.030303030303,45.4545454545455,1.51515151515152,0.779069767441861,0,0,0,0,0,0,0.0116279069767442,67,86,0,66,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-WHITE-RIVER-WARDS-12-ASHLAND",2026,"TOWN-OF-WHITE-RIVER-WARDS-12-ASHLAND","TOWN OF WHITE RIVER Wards 1-2","ASHLAND","TOWN OF WHITE RIVER ASHLAND",64.1304347826087,33.9130434782609,1.95652173913044,0.878048780487805,0,0,0,0,0,0,0.0769230769230769,468,533,0,460,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VILLAGE-OF-BUTTERNUT-WARDS-12-ASHLAND",2106,"VILLAGE-OF-BUTTERNUT-WARDS-12-ASHLAND","VILLAGE OF BUTTERNUT Wards 1-2","ASHLAND","VILLAGE OF BUTTERNUT ASHLAND",43.6781609195402,54.0229885057471,2.29885057471264,0.989010989010989,0,0,0,0,0,0,0.148351648351648,180,182,0,174,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CITY-OF-ASHLAND-WARD-1-ASHLAND",2201,"CITY-OF-ASHLAND-WARD-1-ASHLAND","CITY OF ASHLAND Ward 1","ASHLAND","CITY OF ASHLAND ASHLAND",53.2051282051282,45.2991452991453,1.4957264957265,0.861759425493716,0,0,0,0,0,0,0.0736086175942549,480,557,0.0125,468,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CITY-OF-ASHLAND-WARD-2-ASHLAND",2201,"CITY-OF-ASHLAND-WARD-2-ASHLAND","CITY OF ASHLAND Ward 2","ASHLAND","CITY OF ASHLAND ASHLAND",33.2046332046332,60.6177606177606,6.17760617760618,0.724598930481283,0,0,0.003690036900369,0,0.003690036900369,0,0.141711229946524,271,374,0.022140221402214,259,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CITY-OF-ASHLAND-WARD-3-ASHLAND",2201,"CITY-OF-ASHLAND-WARD-3-ASHLAND","CITY OF ASHLAND Ward 3","ASHLAND","CITY OF ASHLAND ASHLAND",33.4394904458599,63.3757961783439,3.18471337579618,0.865951742627346,0,0,0,0,0,0,0.0991957104557641,323,373,0.0123839009287926,314,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CITY-OF-ASHLAND-WARD-4-ASHLAND",2201,"CITY-OF-ASHLAND-WARD-4-ASHLAND","CITY OF ASHLAND Ward 4","ASHLAND","CITY OF ASHLAND ASHLAND",38.4439359267735,59.2677345537757,2.2883295194508,0.884313725490196,0,0,0,0,0,0,0.0843137254901961,451,510,0.0155210643015521,437,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CITY-OF-ASHLAND-WARD-5-ASHLAND",2201,"CITY-OF-ASHLAND-WARD-5-ASHLAND","CITY OF ASHLAND Ward 5","ASHLAND","CITY OF ASHLAND ASHLAND",27.2493573264781,70.4370179948586,2.31362467866324,0.854077253218884,0,0,0,0,0,0,0.0901287553648069,398,466,0.0201005025125628,389,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CITY-OF-ASHLAND-WARD-6-ASHLAND",2201,"CITY-OF-ASHLAND-WARD-6-ASHLAND","CITY OF ASHLAND Ward 6","ASHLAND","CITY OF ASHLAND ASHLAND",25.7425742574257,68.6468646864686,5.61056105610561,0.7775,0,0,0,0,0,0,0.155,311,400,0.0353697749196141,303,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CITY-OF-ASHLAND-WARD-7-ASHLAND",2201,"CITY-OF-ASHLAND-WARD-7-ASHLAND","CITY OF ASHLAND Ward 7","ASHLAND","CITY OF ASHLAND ASHLAND",26.8817204301075,67.3118279569892,5.80645161290323,0.771844660194175,0,0,0,0,0.00209643605870021,0,0.184466019417476,477,618,0.0230607966457023,465,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CITY-OF-ASHLAND-WARD-8-ASHLAND",2201,"CITY-OF-ASHLAND-WARD-8-ASHLAND","CITY OF ASHLAND Ward 8","ASHLAND","CITY OF ASHLAND ASHLAND",38.4615384615385,59.2948717948718,2.24358974358974,0.768115942028985,0,0,0,0,0,0,0.0966183574879227,318,414,0.0283018867924528,312,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CITY-OF-ASHLAND-WARD-9-ASHLAND",2201,"CITY-OF-ASHLAND-WARD-9-ASHLAND","CITY OF ASHLAND Ward 9","ASHLAND","CITY OF ASHLAND ASHLAND",32.1554770318021,63.9575971731449,3.886925795053,0.818181818181818,0,0,0,0,0.00347222222222222,0,0.130681818181818,288,352,0.0347222222222222,283,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CITY-OF-ASHLAND-WARD-10-ASHLAND",2201,"CITY-OF-ASHLAND-WARD-10-ASHLAND","CITY OF ASHLAND Ward 10","ASHLAND","CITY OF ASHLAND ASHLAND",37.9821958456973,58.4569732937685,3.56083086053413,0.832929782082324,0,0,0,0,0.00290697674418605,0,0.106537530266344,344,413,0.00872093023255814,337,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CITY-OF-ASHLAND-WARD-11-ASHLAND",2201,"CITY-OF-ASHLAND-WARD-11-ASHLAND","CITY OF ASHLAND Ward 11","ASHLAND","CITY OF ASHLAND ASHLAND",37.6657824933687,58.3554376657825,3.97877984084881,0.817021276595745,0,0,0.00260416666666667,0,0,0,0.074468085106383,384,470,0.0260416666666667,377,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CITY-OF-MELLEN-WARD-1-ASHLAND",2251,"CITY-OF-MELLEN-WARD-1-ASHLAND","CITY OF MELLEN Ward 1","ASHLAND","CITY OF MELLEN ASHLAND",43.4931506849315,55.1369863013699,1.36986301369863,0.831955922865014,0,0,0,0,0,0,0.0991735537190083,302,363,0,292,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-ALMENA-WARD-12-BARRON",3002,"TOWN-OF-ALMENA-WARD-12-BARRON","TOWN OF ALMENA Ward 1-2","BARRON","TOWN OF ALMENA BARRON",60.9147609147609,35.966735966736,3.11850311850312,0.869875222816399,0.901639344262295,0,0,440,0,0,0.0730837789661319,488,561,0.00409836065573771,481,2,5.2,3.9740583963476,53.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,44054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-ARLAND-WARD-1-BARRON",3004,"TOWN-OF-ARLAND-WARD-1-BARRON","TOWN OF ARLAND Ward 1","BARRON","TOWN OF ARLAND BARRON",50.8038585209003,44.3729903536978,4.82315112540193,0.870879120879121,0.946372239747634,0,0,300,0,0,0.101648351648352,317,364,0,311,2,5.2,3.9740583963476,53.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,44054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-BARRON-WARD-12-BARRON",3006,"TOWN-OF-BARRON-WARD-12-BARRON","TOWN OF BARRON Ward 1-2","BARRON","TOWN OF BARRON BARRON",65.5913978494624,32.258064516129,2.1505376344086,0.858108108108108,0.897637795275591,0,0,342,0,0,0.0472972972972973,381,444,0.0131233595800525,372,2,5.2,3.9740583963476,53.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,44054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-BEAR-LAKE-WARD-1-BARRON",3008,"TOWN-OF-BEAR-LAKE-WARD-1-BARRON","TOWN OF BEAR LAKE Ward 1","BARRON","TOWN OF BEAR LAKE BARRON",58.4856396866841,38.6422976501305,2.87206266318538,0.862527716186253,0.84318766066838,0,0,328,0,0.0025706940874036,0.0731707317073171,389,451,0.012853470437018,383,2,5.2,3.9740583963476,53.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,44054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-CEDAR-LAKE-WARD-1-BARRON",3010,"TOWN-OF-CEDAR-LAKE-WARD-1-BARRON","TOWN OF CEDAR LAKE Ward 1","BARRON","TOWN OF CEDAR LAKE BARRON",67.2910662824208,30.5475504322767,2.16138328530259,0.876865671641791,0.673758865248227,0.326241134751773,0,475,0,0,0.0634328358208955,705,804,0.0141843971631206,694,2,5.2,3.9740583963476,53.2,"Dominion (Sequoia)/Command Central-Edge","Dominion (Sequoia)/Command Central- Sequoia Insight",NA,44054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-CHETEK-WARDS-12-BARRON",3012,"TOWN-OF-CHETEK-WARDS-12-BARRON","TOWN OF CHETEK Wards 1-2","BARRON","TOWN OF CHETEK BARRON",59.9615014436959,36.9586140519731,3.07988450433109,0.881090008257638,0.861293345829428,0,0,919,0,0.000937207122774133,0.092485549132948,1067,1211,0.0224929709465792,1039,2,5.2,3.9740583963476,53.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,44054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-CLINTON-WARD-1-BARRON",3014,"TOWN-OF-CLINTON-WARD-1-BARRON","TOWN OF CLINTON Ward 1","BARRON","TOWN OF CLINTON BARRON",59.0529247910863,37.3259052924791,3.62116991643454,0.921319796954315,0.859504132231405,0,0,312,0,0,0.106598984771574,363,394,0,359,2,5.2,3.9740583963476,53.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,44054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
