"","Reporting unit name","Municipality and county","County","Change in Rep. vote 2012 to 2016","Rep. vote 2016","Rep. vote 2012","Trump vote in primary","Vote for third party candidates 2016","Voter number 2016","Number of registered voters 2016","Registered voter turnout 2016","Touchscreen model installed in municipality","Proportion of voters using voting machines","Number of voters using voting machines","Number of voters using AVC Edge","Average Rep. vote change 2012-2016 in reporting units with 0% touchscreen use","Average Rep. vote change 2012-2016 in reporting units with 0-25% AVC Edge use","Average Rep. vote change 2012-2016 in reporting units with >25% AVC Edge use","Rep. vote change 2012-2016 above average for 0% touchscreen use","No. of voters voting Rep. above average vote change 2012-2016 with 0% touchscreen use","Proportion of votes from AVC Edge required to flip to match difference from 0% touchscreen use average in Rep. vote change 2012-2016"
"1275","CITY OF RACINE WARD 26 RACINE","CITY OF RACINE RACINE","RACINE",-6.05470213563132,51.5923566878981,57.6470588235294,47.7611940298507,2.54777070063694,168,197,0.852791878172589,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,-6.68203836516628,-10.1718995878606,NA
"1276","CITY OF RACINE WARD 27 RACINE","CITY OF RACINE RACINE","RACINE",-4.53779683156379,40.2054794520548,44.7432762836186,29.5049504950495,7.32876712328767,1506,1826,0.824753559693319,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,-5.16513306109875,-68.3392202833507,NA
"1277","CITY OF RACINE WARD 28 RACINE","CITY OF RACINE RACINE","RACINE",-0.237174070944697,37.5209380234506,37.7581120943953,24.8603351955307,7.20268006700168,1236,1494,0.827309236947791,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,-0.864510300479658,-2.93147151687646,NA
"1278","CITY OF RACINE WARD 29 RACINE","CITY OF RACINE RACINE","RACINE",4.09275301489674,38.1210478771454,34.0282948622487,32.9710144927536,7.04607046070461,1152,1441,0.799444829979181,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,3.46541678536178,47.1485147316104,NA
"1279","CITY OF RACINE WARD 3 RACINE","CITY OF RACINE RACINE","RACINE",-3.77142706331018,20.5787781350482,24.3502051983584,29.1814946619217,6.02893890675241,1291,1603,0.80536494073612,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,-4.39876329284514,-48.6891233873344,NA
"1280","CITY OF RACINE WARD 30 RACINE","CITY OF RACINE RACINE","RACINE",2.83629560336763,28,25.1637043966324,33.3333333333333,5.17647058823529,889,1150,0.77304347826087,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,2.20895937383267,25.2146679139382,NA
"1281","CITY OF RACINE WARD 31 RACINE","CITY OF RACINE RACINE","RACINE",2.03254769921436,36.9090909090909,34.8765432098765,36.2694300518135,4.18181818181818,583,7448,0.0782760472610097,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,1.4052114696794,11.8497530864197,NA
"1282","CITY OF RACINE WARD 32 RACINE","CITY OF RACINE RACINE","RACINE",3.68731563421829,25.811209439528,22.1238938053097,39.5348837209302,5.30973451327434,703,962,0.730769230769231,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,3.05997940468333,25.9218289085546,NA
"1283","CITY OF RACINE WARD 33 RACINE","CITY OF RACINE RACINE","RACINE",4.41949378250089,34.8925410872314,30.4730473047305,36.405529953917,4.93046776232617,821,1018,0.806483300589391,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,3.79215755296593,36.2840439543323,NA
"1284","CITY OF RACINE WARD 34 RACINE","CITY OF RACINE RACINE","RACINE",-3.02210802295096,39.3296089385475,42.3517169614984,30.8917197452229,5.81005586592179,929,1062,0.874764595103578,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,-3.64944425248592,-28.0753835332144,NA
"1285","CITY OF RACINE WARD 35 RACINE","CITY OF RACINE RACINE","RACINE",-4.74796798864787,35.7487922705314,40.4967602591793,32.0754716981132,5.19323671497585,876,1023,0.856304985337243,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,-5.37530421818283,-41.5921995805553,NA
"1286","CITY OF RACINE WARD 36 RACINE","CITY OF RACINE RACINE","RACINE",1.71519416022012,26.9293924466338,25.2141982864137,40,4.92610837438424,615,807,0.762081784386617,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,1.08785793068516,10.5484440853537,NA
"1287","CITY OF RACINE WARD 4 RACINE","CITY OF RACINE RACINE","RACINE",0.578829900113424,4.41988950276243,3.84105960264901,37.5,2.20994475138122,574,829,0.692400482509047,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,-0.0485063294215371,3.32248362665105,NA
"1288","CITY OF RACINE WARD 5 RACINE","CITY OF RACINE RACINE","RACINE",2.00657705371021,6.68103448275862,4.67445742904841,42.1052631578947,3.66379310344828,487,642,0.758566978193146,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,1.37924082417525,9.77203025156872,NA
"1289","CITY OF RACINE WARD 6 RACINE","CITY OF RACINE RACINE","RACINE",6.43139908644899,21.2173913043478,14.7859922178988,29.8076923076923,6.95652173913043,596,858,0.694638694638695,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,5.80406285691403,38.331138555236,NA
"1290","CITY OF RACINE WARD 7 RACINE","CITY OF RACINE RACINE","RACINE",1.68081494057725,10,8.31918505942275,59.0909090909091,3.25581395348837,449,658,0.682370820668693,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,1.05347871104229,7.54685908319185,NA
"1291","CITY OF RACINE WARD 8 RACINE","CITY OF RACINE RACINE","RACINE",5.59515324305061,14.5484949832776,8.95334174022699,49.1525423728814,4.34782608695652,617,878,0.702733485193622,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,4.96781701351565,34.5220955096223,NA
"1292","CITY OF RACINE WARD 9 RACINE","CITY OF RACINE RACINE","RACINE",3.38168168168168,21.9594594594595,18.5777777777778,41.25,5.06756756756757,923,1263,0.730799683293745,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,2.75434545214672,31.2129219219219,NA
"1293","CITY OF REEDSBURG WARDS 1-3,13 SAUK","CITY OF REEDSBURG SAUK","SAUK",NA,51.5709642470206,NA,NA,4.87540628385699,934,1116,0.836917562724014,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,NA,NA,NA
"1294","CITY OF REEDSBURG WARDS 10-12 SAUK","CITY OF REEDSBURG SAUK","SAUK",NA,51.4248704663213,NA,43.4599156118143,6.0880829015544,787,938,0.839019189765458,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,NA,NA,NA
"1295","CITY OF REEDSBURG WARDS 4,6,14 SAUK","CITY OF REEDSBURG SAUK","SAUK",6.13163263114949,51.061865189289,44.9302325581395,NA,6.64819944598338,1102,1248,0.88301282051282,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,5.50429640161453,67.5705915952674,NA
"1296","CITY OF REEDSBURG WARDS 5,7-9 SAUK","CITY OF REEDSBURG SAUK","SAUK",NA,50,NA,NA,5.65891472868217,1331,1574,0.84561626429479,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,NA,NA,NA
"1297","CITY OF RHINELANDER WARD 1 ONEIDA","CITY OF RHINELANDER ONEIDA","ONEIDA",14.1576265568558,44.5520581113801,30.3944315545244,50.7936507936508,8.23244552058111,421,503,0.836978131212724,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,13.5302903273208,59.6036078043629,NA
"1298","CITY OF RHINELANDER WARD 10 ONEIDA","CITY OF RHINELANDER ONEIDA","ONEIDA",4.59076659374366,49.009900990099,44.4191343963554,46.7625899280576,8.91089108910891,409,540,0.757407407407407,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,3.9634303642087,18.7762353684116,NA
"1299","CITY OF RHINELANDER WARDS 11-12 ONEIDA","CITY OF RHINELANDER ONEIDA","ONEIDA",6.95481225601707,41.6867469879518,34.7319347319347,NA,10.3614457831325,423,501,0.844311377245509,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,6.32747602648211,29.4188558429522,NA
"1300","CITY OF RHINELANDER WARDS 13-14 ONEIDA","CITY OF RHINELANDER ONEIDA","ONEIDA",7.98299403155915,46.1728395061728,38.1898454746137,NA,11.1111111111111,409,519,0.788053949903661,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,7.35565780202419,32.6504455890769,NA
"1301","CITY OF RHINELANDER WARDS 2-3 ONEIDA","CITY OF RHINELANDER ONEIDA","ONEIDA",13.1729770960019,47.8060046189376,34.6330275229358,NA,6.46651270207852,438,529,0.827977315689981,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,12.5456408664669,57.6976396804883,NA
"1302","CITY OF RHINELANDER WARDS 4-5 ONEIDA","CITY OF RHINELANDER ONEIDA","ONEIDA",11.7498020585907,46.6666666666667,34.916864608076,NA,10.7692307692308,392,477,0.821802935010482,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,11.1224658290557,46.0592240696755,NA
"1303","CITY OF RHINELANDER WARDS 6-7 ONEIDA","CITY OF RHINELANDER ONEIDA","ONEIDA",7.04370769760239,46.1741424802111,39.1304347826087,NA,8.17941952506596,391,505,0.774257425742574,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,6.41637146806743,27.5408970976253,NA
"1304","CITY OF RHINELANDER WARDS 8-9 ONEIDA","CITY OF RHINELANDER ONEIDA","ONEIDA",1.18830409356725,39.2,38.0116959064327,NA,8,508,639,0.794992175273865,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,0.560967864032289,6.03658479532163,NA
"1305","CITY OF RICE LAKE WARDS 1-13 BARRON","CITY OF RICE LAKE BARRON","BARRON",8.64793700142997,54.4144144144144,45.7664774129844,46.1200585651537,5.66280566280566,3956,4657,0.849473910242646,"Dominion (Sequoia)/Command Central-Edge",0.504297269969666,1995,1995,0.627336229534961,2.45692443158333,10.7432320060251,8.02060077189501,342.11238777657,0.171484906153669
