"","hindi","reporting_unit","reporting_unit_orig","county","muni_county","votes_perc_republican","votes_perc_democrat","votes_perc_other","turnout_perc","tch_prop","os_prop","counted_absent_prop","tch_votes","rejected_absent_prop","absentee_undeliverable","sameday_reg_prop","total_ballots","registrants","late_registrants","votes_tot","county_paper_or_paperplusmachine","ratio_nocollege_college","log.pop.sq.mile.2010","pop_sq_mile_2010","tch_model_off_full","os_model_off","bmd_model_off","medianhouseholdincome_2009.2013","pop","inc_2015","unemp_rate","pct_graduate","pct_white","pct_black","pct_latino","pct_male","age_med","house_size_ave","muni.dense"
"TOWN-OF-ADAMS-WARD-1-3-ADAMS","01002","TOWN-OF-ADAMS-WARD-1-3-ADAMS","TOWN OF ADAMS Wards 1-3","ADAMS","TOWN OF ADAMS ADAMS",51.6,46.6,1.8,0.707112970711297,0,0,0.0532544378698225,0,0.0019723865877712,0.0019723865877712,0.0488145048814505,507,717,0.00591715976331361,500,2,7.3,3.47506723022861,32.3,"aNone","None","Vote Pad-Vote Pad (non-electronic)",44897,1438,18965,4.82673267326733,11.5819209039548,92.0027816411683,0.278164116828929,4.65924895688456,49.3741307371349,48.1,2.59,12.8384255135077
"TOWN-OF-BIG-FLATS-WARD-1-2-ADAMS","01004","TOWN-OF-BIG-FLATS-WARD-1-2-ADAMS","TOWN OF BIG FLATS WARDS 1 & 2","ADAMS","TOWN OF BIG FLATS ADAMS",50.9950248756219,46.5174129353234,2.48756218905473,0.70383275261324,0.893564356435644,0,0.0420792079207921,361,0,0,0.0383275261324042,404,574,0,402,2,7.3,3.47506723022861,32.3,"Dominion (Sequoia)/Command Central-Edge","Dominion (Sequoia)- Sequoia Insight",NA,44897,853,20234,8.73015873015873,6.25,97.5381008206331,0.468933177022274,6.79953106682298,53.9273153575615,58.7,2.27,13.6506409553158
"TOWN-OF-COLBURN-WARD-1-ADAMS","01006","TOWN-OF-COLBURN-WARD-1-ADAMS","TOWN OF COLBURN WARD 1","ADAMS","TOWN OF COLBURN ADAMS",56.7307692307692,41.3461538461538,1.92307692307692,0.704697986577181,0.933333333333333,0,0.0571428571428571,98,0,0,0.0469798657718121,105,149,0,104,2,7.3,3.47506723022861,32.3,"Dominion (Sequoia)/Command Central-Edge","None",NA,44897,285,20075,1.71428571428571,9.80392156862745,98.2456140350877,0.350877192982456,1.75438596491228,52.280701754386,53.6,2.42,3.06426786135655
"TOWN-OF-DELL-PRAIRIE-WARD-1-3-ADAMS","01008","TOWN-OF-DELL-PRAIRIE-WARD-1-3-ADAMS","TOWN OF DELL PRAIRIE WARDS 1-3","ADAMS","TOWN OF DELL PRAIRIE ADAMS",53.3432392273403,46.0624071322437,0.594353640416048,0.665354330708661,0,0,0.0695266272189349,0,0,0,0.0452755905511811,676,1016,0.0029585798816568,673,2,7.3,3.47506723022861,32.3,"aNone","None","Vote Pad-Vote Pad (non-electronic)",44897,1617,24790,7.98029556650246,16.2222222222222,94.9907235621521,0.494743351886209,3.58688930117502,50.8967223252938,45.2,2.72,46.4111072909669
"TOWN-OF-EASTON-WARD-1-2-ADAMS","01010","TOWN-OF-EASTON-WARD-1-2-ADAMS","TOWN OF EASTON WARDS 1 & 2","ADAMS","TOWN OF EASTON ADAMS",53.7275064267352,43.9588688946015,2.31362467866324,0.681898066783831,0,0.68298969072165,0.0283505154639175,0,0,0,0.0597539543057996,388,569,0,389,2,7.3,3.47506723022861,32.3,"Dominion (Sequoia)/Command Central-Edge","Dominion (Sequoia)- Sequoia Insight",NA,44897,993,20561,9.15032679738562,11.3879003558719,96.5760322255791,1.81268882175227,0,53.0715005035247,50.3,2.61,17.3700312049274
"TOWN-OF-JACKSON-WARD-1-2-ADAMS","01012","TOWN-OF-JACKSON-WARD-1-2-ADAMS","TOWN OF JACKSON WARDS 1 & 2","ADAMS","TOWN OF JACKSON ADAMS",52.1645021645022,46.3203463203463,1.51515151515152,0.738170347003155,0,0,0.0876068376068376,0,0,0,0.0867507886435331,468,634,0.00427350427350427,462,2,7.3,3.47506723022861,32.3,"aNone","None","Vote Pad-Vote Pad (non-electronic)",44897,1189,27590,6.33093525179856,12.6139817629179,93.6080740117746,0,4.70984020185029,48.2758620689655,55.2,2.55,26.5475259157289
"TOWN-OF-LEOLA-WARD-1-ADAMS","01014","TOWN-OF-LEOLA-WARD-1-ADAMS","TOWN OF LEOLA WARD 1","ADAMS","TOWN OF LEOLA ADAMS",72.1311475409836,27.0491803278689,0.819672131147541,0.72189349112426,0,0,0.0327868852459016,0,0.00819672131147541,0,0.0591715976331361,122,169,0,122,2,7.3,3.47506723022861,32.3,"aNone","None","Vote Pad-Vote Pad (non-electronic)",44897,324,19373,10.6796116504854,11.2359550561798,95.9876543209877,0,0,58.9506172839506,44.2,2.89,3.35469626681109
"TOWN-OF-LINCOLN-WARD-1-ADAMS","01016","TOWN-OF-LINCOLN-WARD-1-ADAMS","TOWN OF LINCOLN Ward 1","ADAMS","TOWN OF LINCOLN ADAMS",48.2517482517483,50.3496503496504,1.3986013986014,0.795580110497238,0.916666666666667,0,0.0694444444444444,132,0,0,0.116022099447514,144,181,0,143,2,7.3,3.47506723022861,32.3,"Dominion (Sequoia)/Command Central-Edge","Dominion (Sequoia)- Sequoia Insight",NA,44897,362,21312,4,14.0243902439024,93.9226519337017,1.65745856353591,1.10497237569061,55.524861878453,51.8,2.7,3.86734924122314
"TOWN-OF-MONROE-WARD-1-ADAMS","01018","TOWN-OF-MONROE-WARD-1-ADAMS","TOWN OF MONROE WARD 1","ADAMS","TOWN OF MONROE ADAMS",52.7777777777778,46.7592592592593,0.462962962962963,0.799270072992701,0.776255707762557,0,0.0639269406392694,170,0,0,0.0693430656934307,219,274,0,216,2,7.3,3.47506723022861,32.3,"Dominion (Sequoia)/Command Central-Edge","Dominion (Sequoia)- Sequoia Insight",NA,44897,431,29463,8.94308943089431,15.3846153846154,98.6078886310905,0,0,59.8607888631091,58.8,2.13,4.32475926945851
"TOWN-OF-NEW-CHESTER-WARD-1-3-ADAMS","01020","TOWN-OF-NEW-CHESTER-WARD-1-3-ADAMS","TOWN OF NEW CHESTER WARD 1-3","ADAMS","TOWN OF NEW CHESTER ADAMS",50.328947368421,48.3552631578947,1.31578947368421,0.646090534979424,0.614649681528662,0,0.0254777070063694,193,0.00318471337579618,0,0.065843621399177,314,486,0.00955414012738853,304,2,7.3,3.47506723022861,32.3,"Dominion (Sequoia)/Command Central-Edge","None",NA,44897,2010,15366,9.41619585687382,3.32880434782609,60.1492537313433,27.6119402985075,14.7761194029851,76.5671641791045,37.6,2.57,60.2318510587298
"TOWN-OF-NEW-HAVEN-WARD-1-ADAMS","01022","TOWN-OF-NEW-HAVEN-WARD-1-ADAMS","TOWN OF NEW HAVEN WARD 1","ADAMS","TOWN OF NEW HAVEN ADAMS",48.1481481481481,48.8215488215488,3.03030303030303,0.674473067915691,0.621527777777778,0,0.0833333333333333,179,0,0,0.0140515222482436,288,427,0,297,2,7.3,3.47506723022861,32.3,"Dominion (Sequoia)/Command Central-Edge","Dominion (Sequoia)- Sequoia Insight",NA,44897,692,22395,6.58536585365854,9.35064935064935,99.8554913294798,0,2.3121387283237,47.8323699421965,51.6,2.7,8.78846581577819
"TOWN-OF-PRESTON-WARD-1-2-ADAMS","01024","TOWN-OF-PRESTON-WARD-1-2-ADAMS","TOWN OF PRESTON WARDS 1 & 2","ADAMS","TOWN OF PRESTON ADAMS",48.968105065666,49.343339587242,1.68855534709193,0.728246318607764,0,0,0.0441176470588235,0,0.00183823529411765,0,0.069611780455154,544,747,0.00551470588235294,533,2,7.3,3.47506723022861,32.3,"aNone","None","Vote Pad-Vote Pad (non-electronic)",44897,1460,21437,7.18294051627385,8.51063829787234,98.4246575342466,0.0684931506849315,1.64383561643836,49.5890410958904,53.9,2.66,40.4382601573976
"TOWN-OF-QUINCY-WARD-1-3-ADAMS","01026","TOWN-OF-QUINCY-WARD-1-3-ADAMS","TOWN OF QUINCY WARDS 1-3","ADAMS","TOWN OF QUINCY ADAMS",50.2946954813359,48.1335952848723,1.57170923379175,0.696,0,0,0.113026819923372,0,0,0,0.0386666666666667,522,750,0.0114942528735632,509,2,7.3,3.47506723022861,32.3,"aNone","None","Vote Pad-Vote Pad (non-electronic)",44897,1229,21313,7.35068912710567,8.42105263157895,98.3726606997559,0.406834825061025,2.76647681041497,55.166802278275,55.9,2.36,26.7732292005195
"TOWN-OF-RICHFIELD-WARD-1-ADAMS","01028","TOWN-OF-RICHFIELD-WARD-1-ADAMS","TOWN OF RICHFIELD WARD 1","ADAMS","TOWN OF RICHFIELD ADAMS",56.9444444444444,37.5,5.55555555555556,0.701923076923077,0,0,0.0410958904109589,0,0.0136986301369863,0,0.0192307692307692,73,104,0,72,2,7.3,3.47506723022861,32.3,"aNone","None","Vote Pad-Vote Pad (non-electronic)",44897,146,47984,3.79746835443038,17.1052631578947,100,0,6.16438356164384,53.4246575342466,55,2.21,1.58378793507245
"TOWN-OF-ROME-WARD-1-5-ADAMS","01030","TOWN-OF-ROME-WARD-1-5-ADAMS","TOWN OF ROME Wards 1-5","ADAMS","TOWN OF ROME ADAMS",55.8965102286402,43.0806257521059,1.02286401925391,0.811311555338859,0,0.999399038461538,0.190504807692308,0,0,0,0.0472940029254022,1664,2051,0.0138221153846154,1662,2,7.3,3.47506723022861,32.3,"aNone","Optech- Eagle","ES&S Automark",44897,2712,33203,7.04879938032533,28.7693561532192,98.6725663716814,0,0.25811209439528,53.3185840707965,62,2.21,31.9842109968517
"TOWN-OF-SPRINGVILLE-WARD-1-2-ADAMS","01032","TOWN-OF-SPRINGVILLE-WARD-1-2-ADAMS","TOWN OF SPRINGVILLE WARDS 1 & 2","ADAMS","TOWN OF SPRINGVILLE ADAMS",59.1919191919192,39.5959595959596,1.21212121212121,0.738023952095808,0,0,0.0202839756592292,0,0,0,0.0793413173652695,493,668,0,495,2,7.3,3.47506723022861,32.3,"aNone","None","Vote Pad-Vote Pad (non-electronic)",44897,1233,20753,5.80912863070539,10.828025477707,97.242497972425,0.16220600162206,2.18978102189781,51.0137875101379,48.3,2.56,68.1340770561265
"TOWN-OF-STRONGS-PRAIRIE-WARD-1-3-ADAMS","01034","TOWN-OF-STRONGS-PRAIRIE-WARD-1-3-ADAMS","TOWN OF STRONGS PRAIRIE Wards 1-3","ADAMS","TOWN OF STRONGS PRAIRIE ADAMS",53.4381139489195,45.3831041257367,1.17878192534381,0.747076023391813,0.913894324853229,0,0.0724070450097847,467,0,0,0.0628654970760234,511,684,0.0156555772994129,509,2,7.3,3.47506723022861,32.3,"Dominion (Sequoia)/Command Central-Edge","None",NA,44897,1109,22168,4.24778761061947,11.2936344969199,99.2786293958521,0,2.34445446348061,51.5779981965735,55.6,2.32,17.7699538993352
"VILLAGE-OF-FRIENDSHIP-WARD-1-ADAMS","01126","VILLAGE-OF-FRIENDSHIP-WARD-1-ADAMS","VILLAGE OF FRIENDSHIP WARD 1","ADAMS","VILLAGE OF FRIENDSHIP ADAMS",42.3963133640553,56.221198156682,1.38248847926267,0.671732522796353,0,0,0.135746606334842,0,0,0,0.0668693009118541,221,329,0.0180995475113122,217,2,7.3,3.47506723022861,32.3,"aNone","None","Vote Pad-Vote Pad (non-electronic)",44897,696,19998,10.1123595505618,14.7826086956522,96.8390804597701,2.1551724137931,2.1551724137931,51.1494252873563,50.5,2.75,284.249451687536
"CITY-OF-ADAMS-WARD-1-4-ADAMS","01201","CITY-OF-ADAMS-WARD-1-4-ADAMS","CITY OF ADAMS WARDS 1 - 4","ADAMS","CITY OF ADAMS ADAMS",44.6017699115044,52.7433628318584,2.65486725663717,0.613146551724138,0,1,0.100175746924429,0,0,0,0.0237068965517241,569,928,0,565,2,7.3,3.47506723022861,32.3,"aNone","Optech/Command Central- Eagle","ES&S Automark",44897,1660,18198,6.65110851808635,17.7083333333333,95.4819277108434,0.301204819277108,4.87951807228916,46.8674698795181,46.5,2.35,370.116847877082
"CITY-OF-WISCONSIN-DELLS-WARD-5-9-ADAMS","01291","CITY-OF-WISCONSIN-DELLS-WARD-5-9-ADAMS","CITY OF WISCONSIN DELLS WARDS 5 & 9","ADAMS","CITY OF WISCONSIN DELLS ADAMS",27.2727272727273,72.7272727272727,0,0.6875,0,1,0,0,0,0,0,11,16,0,11,2,7.3,3.47506723022861,32.3,NA,NA,NA,44897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-AGENDA-WARD-1-ASHLAND","02002","TOWN-OF-AGENDA-WARD-1-ASHLAND","TOWN OF AGENDA Ward 1","ASHLAND","TOWN OF AGENDA ASHLAND",59.3908629441624,39.0862944162437,1.52284263959391,0.73992673992674,0,0,0.0148514851485149,0,0,0,0.0366300366300366,202,273,0,197,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,441,22990,8.88888888888889,10.5263157894737,95.2380952380952,0,0,52.3809523809524,47.8,2.42,1.90008441860022
"TOWN-OF-ASHLAND-WARD-1-ASHLAND","02004","TOWN-OF-ASHLAND-WARD-1-ASHLAND","TOWN OF ASHLAND Ward 1","ASHLAND","TOWN OF ASHLAND ASHLAND",34.2307692307692,65.7692307692308,0,1,0,0,0.0534351145038168,0,0,0,0.0877862595419847,262,262,0,260,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,552,21668,0.940438871473354,19.8606271777003,95.6521739130435,0,0,49.6376811594203,39.6,2.38,5.15408762641913
"TOWN-OF-CHIPPEWA-WARD-1-ASHLAND","02006","TOWN-OF-CHIPPEWA-WARD-1-ASHLAND","TOWN OF CHIPPEWA Ward 1","ASHLAND","TOWN OF CHIPPEWA ASHLAND",57.4850299401198,40.1197604790419,2.39520958083832,0.676113360323887,0,0,0.0359281437125748,0,0,0,0.0242914979757085,167,247,0,167,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,351,27453,4.23728813559322,14.8514851485149,99.1452991452991,0,1.70940170940171,52.1367521367521,48,2.21,1.07573510661069
"TOWN-OF-GINGLES-WARD-1-ASHLAND","02008","TOWN-OF-GINGLES-WARD-1-ASHLAND","TOWN OF GINGLES Ward 1","ASHLAND","TOWN OF GINGLES ASHLAND",33.3333333333333,64.9859943977591,1.68067226890756,0.758403361344538,0,0,0.0498614958448753,0,0.00277008310249307,0,0.0672268907563025,361,476,0,357,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,825,28882,3.9426523297491,16.2886597938144,91.6363636363636,0,0.363636363636364,54.7878787878788,46.9,2.65,8.41079450399105
"TOWN-OF-GORDON-WARD-1-2-ASHLAND","02010","TOWN-OF-GORDON-WARD-1-2-ASHLAND","TOWN OF GORDON Wards 1-2","ASHLAND","TOWN OF GORDON ASHLAND",54.4,45.6,0,0.647668393782383,0,0,0.112,0,0,0,0.0207253886010363,125,193,0,125,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,289,19936,6.59340659340659,11.3207547169811,98.6159169550173,0,0,53.6332179930796,57.1,2.22,1.97237816966913
"TOWN-OF-JACOBS-WARD-1-ASHLAND","02012","TOWN-OF-JACOBS-WARD-1-ASHLAND","TOWN OF JACOBS Ward 1","ASHLAND","TOWN OF JACOBS ASHLAND",47.8260869565217,50.7246376811594,1.44927536231884,0.655660377358491,0,0,0.0215827338129496,0,0,0,0.0589622641509434,278,424,0,276,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,664,17888,3.8560411311054,15.6156156156156,98.3433734939759,0,1.80722891566265,50.9036144578313,48.4,2.22,4.96439416356902
"TOWN-OF-LA-POINTE-WARD-1-ASHLAND","02014","TOWN-OF-LA-POINTE-WARD-1-ASHLAND","TOWN OF LA POINTE Ward 1","ASHLAND","TOWN OF LA POINTE ASHLAND",22.4137931034483,76.7241379310345,0.862068965517241,0.74203821656051,0,0,0.218884120171674,0,0,0,0.0159235668789809,233,314,0.0214592274678112,232,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,185,32047,3.63636363636364,58.4905660377358,100,0,9.72972972972973,47.027027027027,57.3,1.78,0.919278991348133
"TOWN-OF-MARENGO-WARD-1-2-ASHLAND","02016","TOWN-OF-MARENGO-WARD-1-2-ASHLAND","TOWN OF MARENGO Wards 1-2","ASHLAND","TOWN OF MARENGO ASHLAND",38.9473684210526,60.5263157894737,0.526315789473684,0.794117647058823,0,0,0.0264550264550265,0,0,0,0.0966386554621849,189,238,0,190,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,469,16413,5.62770562770563,12.4378109452736,97.228144989339,0.213219616204691,2.77185501066098,50.319829424307,30.3,3.47,4.553557966968
"TOWN-OF-MORSE-WARD-1-3-ASHLAND","02018","TOWN-OF-MORSE-WARD-1-3-ASHLAND","TOWN OF MORSE Wards 1-3","ASHLAND","TOWN OF MORSE ASHLAND",42.741935483871,56.4516129032258,0.806451612903226,0.707386363636364,0,0,0.0682730923694779,0,0,0,0.0255681818181818,249,352,0,248,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,591,20978,6.14886731391586,13.4948096885813,97.2927241962775,0,3.04568527918782,51.9458544839255,42.1,2.76,2.58285271833195
"TOWN-OF-PEEKSVILLE-WARD-1-2-ASHLAND","02020","TOWN-OF-PEEKSVILLE-WARD-1-2-ASHLAND","TOWN OF PEEKSVILLE Wards 1-2","ASHLAND","TOWN OF PEEKSVILLE ASHLAND",53.0120481927711,45.7831325301205,1.20481927710843,0.672,0,0,0.0833333333333333,0,0,0,0.056,84,125,0,83,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,134,26664,2.29885057471264,23.2558139534884,94.7761194029851,0,2.98507462686567,51.4925373134328,60.7,2.16,6.87401556056125
"TOWN-OF-SANBORN-WARD-1-2-ASHLAND","02022","TOWN-OF-SANBORN-WARD-1-2-ASHLAND","TOWN OF SANBORN Wards 1-2","ASHLAND","TOWN OF SANBORN ASHLAND",12.3152709359606,86.6995073891626,0.985221674876847,0.600591715976331,0,0,0.0123152709359606,0,0,0,0.0547337278106509,406,676,0,406,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,1276,16554,12.3139377537212,10.3618421052632,20.7680250783699,0.626959247648903,7.83699059561129,50.3134796238245,34.2,2.73,13.2674573092863
"TOWN-OF-SHANAGOLDEN-WARD-1-ASHLAND","02024","TOWN-OF-SHANAGOLDEN-WARD-1-ASHLAND","TOWN OF SHANAGOLDEN Wards 1","ASHLAND","TOWN OF SHANAGOLDEN ASHLAND",50.9090909090909,49.0909090909091,0,0.654761904761905,0,0,0.127272727272727,0,0,0,0.0357142857142857,55,84,0,55,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,119,31213,4.47761194029851,23.3333333333333,99.1596638655462,0,0,49.5798319327731,58.8,2.05,0.511886784086538
"TOWN-OF-WHITE-RIVER-WARD-1-2-ASHLAND","02026","TOWN-OF-WHITE-RIVER-WARD-1-2-ASHLAND","TOWN OF WHITE RIVER Wards 1-2","ASHLAND","TOWN OF WHITE RIVER ASHLAND",60.1522842639594,39.3401015228426,0.50761421319797,0.758157389635317,0,0,0.0405063291139241,0,0,0,0.0786948176583493,395,521,0.00506329113924051,394,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,897,16534,4.13793103448276,6.01719197707736,97.9933110367893,0,0,52.7313266443701,24.7,3.24,9.57785514243965
"VILLAGE-OF-BUTTERNUT-WARD-1-2-ASHLAND","02106","VILLAGE-OF-BUTTERNUT-WARD-1-2-ASHLAND","VILLAGE OF BUTTERNUT Wards 1-2","ASHLAND","VILLAGE OF BUTTERNUT ASHLAND",42.2535211267606,56.3380281690141,1.40845070422535,0.777173913043478,0,0,0.0839160839160839,0,0,0,0.0760869565217391,143,184,0,142,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,385,18096,8.71559633027523,9.375,98.1818181818182,0,1.55844155844156,52.4675324675325,43.6,2.07,198.961972191969
"CITY-OF-ASHLAND-WARD-1-ASHLAND","02201","CITY-OF-ASHLAND-WARD-1-ASHLAND","CITY OF ASHLAND WARD 1","ASHLAND","CITY OF ASHLAND ASHLAND",50,49.4974874371859,0.50251256281407,0.758878504672897,0,1,0.11576354679803,0,0,0,0.0579439252336449,406,535,0.0123152709359606,398,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-2-ASHLAND","02201","CITY-OF-ASHLAND-WARD-2-ASHLAND","CITY OF ASHLAND WARD 2","ASHLAND","CITY OF ASHLAND ASHLAND",25.6880733944954,70.6422018348624,3.6697247706422,0.416822429906542,0,0.991031390134529,0.112107623318386,0,0,0,0.091588785046729,223,535,0.00448430493273543,218,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-3-ASHLAND","02201","CITY-OF-ASHLAND-WARD-3-ASHLAND","CITY OF ASHLAND WARD 3","ASHLAND","CITY OF ASHLAND ASHLAND",33.984375,64.453125,1.5625,0.674479166666667,0,1,0.177606177606178,0,0,0.00386100386100386,0.0729166666666667,259,384,0.0154440154440154,256,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-4-ASHLAND","02201","CITY-OF-ASHLAND-WARD-4-ASHLAND","CITY OF ASHLAND WARD 4","ASHLAND","CITY OF ASHLAND ASHLAND",36.3636363636364,62.5668449197861,1.06951871657754,0.739644970414201,0,1,0.109333333333333,0,0,0,0.0552268244575937,375,507,0.0186666666666667,374,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-5-ASHLAND","02201","CITY-OF-ASHLAND-WARD-5-ASHLAND","CITY OF ASHLAND WARD 5","ASHLAND","CITY OF ASHLAND ASHLAND",28.3536585365854,71.3414634146341,0.304878048780488,0.69831223628692,0,1,0.145015105740181,0,0,0,0.0569620253164557,331,474,0.0241691842900302,328,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-6-ASHLAND","02201","CITY-OF-ASHLAND-WARD-6-ASHLAND","CITY OF ASHLAND WARD 6","ASHLAND","CITY OF ASHLAND ASHLAND",21.2244897959184,75.1020408163265,3.6734693877551,0.588095238095238,0,0.995951417004049,0.157894736842105,0,0,0,0.119047619047619,247,420,0.0323886639676113,245,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-7-ASHLAND","02201","CITY-OF-ASHLAND-WARD-7-ASHLAND","CITY OF ASHLAND WARD 7","ASHLAND","CITY OF ASHLAND ASHLAND",16.1993769470405,80.9968847352025,2.80373831775701,0.566666666666667,0,0.996904024767802,0.0773993808049536,0,0,0,0.149122807017544,323,570,0.00928792569659443,321,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-8-ASHLAND","02201","CITY-OF-ASHLAND-WARD-8-ASHLAND","CITY OF ASHLAND WARD 8","ASHLAND","CITY OF ASHLAND ASHLAND",33.4615384615385,65.3846153846154,1.15384615384615,0.659090909090909,0,0.996168582375479,0.0804597701149425,0,0,0,0.0934343434343434,261,396,0.00766283524904215,260,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-9-ASHLAND","02201","CITY-OF-ASHLAND-WARD-9-ASHLAND","CITY OF ASHLAND WARD 9","ASHLAND","CITY OF ASHLAND ASHLAND",21.8009478672986,75.8293838862559,2.3696682464455,0.615160349854227,0,1,0.123222748815166,0,0,0,0.0728862973760933,211,343,0.033175355450237,211,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-10-ASHLAND","02201","CITY-OF-ASHLAND-WARD-10-ASHLAND","CITY OF ASHLAND WARD 10","ASHLAND","CITY OF ASHLAND ASHLAND",27.8571428571429,70.3571428571429,1.78571428571429,0.69727047146402,0,0.99644128113879,0.096085409252669,0,0,0,0.0769230769230769,281,403,0.0249110320284698,280,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-11-ASHLAND","02201","CITY-OF-ASHLAND-WARD-11-ASHLAND","CITY OF ASHLAND WARD 11","ASHLAND","CITY OF ASHLAND ASHLAND",31.1475409836066,68.5245901639344,0.327868852459016,0.685393258426966,0,0.99672131147541,0.140983606557377,0,0,0,0.0539325842696629,305,445,0.00983606557377049,305,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-MELLEN-WARD-1-ASHLAND","02251","CITY-OF-MELLEN-WARD-1-ASHLAND","CITY OF MELLEN Ward 1","ASHLAND","CITY OF MELLEN ASHLAND",33.6134453781513,65.9663865546218,0.420168067226891,0.571090047393365,0,0,0.0746887966804979,0,0.004149377593361,0,0.00947867298578199,241,422,0,238,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,699,23293,6.84596577017115,10.655737704918,94.4206008583691,1.57367668097282,1.43061516452074,46.6380543633763,47.8,2.13,144.686788892436
"TOWN-OF-ALMENA-WARD-1-2-BARRON","03002","TOWN-OF-ALMENA-WARD-1-2-BARRON","TOWN OF ALMENA Wards 1-2","BARRON","TOWN OF ALMENA BARRON",54.4668587896254,45.2449567723343,0.288184438040346,0.659735349716446,0.865329512893983,0,0.0573065902578797,302,0,0,0.0491493383742911,349,529,0.00859598853868195,347,2,5.2,3.9740583963476,53.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,44054,847,29639,6.57370517928287,19.9143468950749,97.7567886658796,0,0.944510035419126,54.1912632821724,50.4,2.41,17.0378578635991
