"","county","municipality","muni_county","reporting_unit_orig","reporting_unit","democrat_votes.rec","democrat_votes.perc","other_votes.rec","other_votes.perc","republican_votes.rec","republican_votes.perc","votes.tot"
"764","OZAUKEE","CITY OF MEQUON","CITY OF MEQUON OZAUKEE","CITY OF MEQUON WARD 7 OZAUKEE","CITY-OF-MEQUON-WARD-7-OZAUKEE",354,38.562091503268,11,1.19825708061002,553,60.239651416122,918
"765","OZAUKEE","CITY OF MEQUON","CITY OF MEQUON OZAUKEE","CITY OF MEQUON WARDS 1, 6 & 20 OZAUKEE","CITY-OF-MEQUON-WARD-1-6-20-OZAUKEE",754,43.8627108784177,12,0.698080279232112,953,55.4392088423502,1719
"766","OZAUKEE","CITY OF MEQUON","CITY OF MEQUON OZAUKEE","CITY OF MEQUON WARDS 10 & 11 OZAUKEE","CITY-OF-MEQUON-WARD-10-11-OZAUKEE",678,38.8761467889908,15,0.860091743119266,1051,60.2637614678899,1744
"767","OZAUKEE","CITY OF MEQUON","CITY OF MEQUON OZAUKEE","CITY OF MEQUON WARDS 12 & 13 OZAUKEE","CITY-OF-MEQUON-WARD-12-13-OZAUKEE",744,41.8447694038245,12,0.674915635545557,1022,57.4803149606299,1778
"768","OZAUKEE","CITY OF MEQUON","CITY OF MEQUON OZAUKEE","CITY OF MEQUON WARDS 14 & 15 OZAUKEE","CITY-OF-MEQUON-WARD-14-15-OZAUKEE",772,41.3719185423366,28,1.5005359056806,1066,57.1275455519828,1866
"769","OZAUKEE","CITY OF MEQUON","CITY OF MEQUON OZAUKEE","CITY OF MEQUON WARDS 16, 17 & 19 OZAUKEE","CITY-OF-MEQUON-WARD-16-17-19-OZAUKEE",637,38.7469586374696,9,0.547445255474453,998,60.705596107056,1644
"770","OZAUKEE","CITY OF MEQUON","CITY OF MEQUON OZAUKEE","CITY OF MEQUON WARDS 3 - 5 OZAUKEE","CITY-OF-MEQUON-WARD-3-5-OZAUKEE",685,33.3983422720624,25,1.21891760117016,1341,65.3827401267674,2051
"771","OZAUKEE","CITY OF MEQUON","CITY OF MEQUON OZAUKEE","CITY OF MEQUON WARDS 8, 9, 18 & 21 OZAUKEE","CITY-OF-MEQUON-WARD-8-9-18-21-OZAUKEE",989,38.6932707355243,26,1.01721439749609,1541,60.2895148669797,2556
"772","LINCOLN","CITY OF MERRILL","CITY OF MERRILL LINCOLN","CITY OF MERRILL WARD 1 LINCOLN","CITY-OF-MERRILL-WARD-1-LINCOLN",329,54.2904290429043,11,1.81518151815182,266,43.8943894389439,606
"773","LINCOLN","CITY OF MERRILL","CITY OF MERRILL LINCOLN","CITY OF MERRILL WARD 2 LINCOLN","CITY-OF-MERRILL-WARD-2-LINCOLN",337,54.3548387096774,14,2.25806451612903,269,43.3870967741936,620
"774","LINCOLN","CITY OF MERRILL","CITY OF MERRILL LINCOLN","CITY OF MERRILL WARD 3 LINCOLN","CITY-OF-MERRILL-WARD-3-LINCOLN",287,57.7464788732394,18,3.62173038229376,192,38.6317907444668,497
"775","LINCOLN","CITY OF MERRILL","CITY OF MERRILL LINCOLN","CITY OF MERRILL WARD 4 LINCOLN","CITY-OF-MERRILL-WARD-4-LINCOLN",338,60.573476702509,12,2.1505376344086,208,37.2759856630824,558
"776","LINCOLN","CITY OF MERRILL","CITY OF MERRILL LINCOLN","CITY OF MERRILL WARD 5 LINCOLN","CITY-OF-MERRILL-WARD-5-LINCOLN",351,62.6785714285714,18,3.21428571428571,191,34.1071428571429,560
"777","LINCOLN","CITY OF MERRILL","CITY OF MERRILL LINCOLN","CITY OF MERRILL WARD 6 LINCOLN","CITY-OF-MERRILL-WARD-6-LINCOLN",408,62.1951219512195,12,1.82926829268293,236,35.9756097560976,656
"778","LINCOLN","CITY OF MERRILL","CITY OF MERRILL LINCOLN","CITY OF MERRILL WARD 7 LINCOLN","CITY-OF-MERRILL-WARD-7-LINCOLN",318,55.4973821989529,14,2.44328097731239,241,42.0593368237347,573
"779","LINCOLN","CITY OF MERRILL","CITY OF MERRILL LINCOLN","CITY OF MERRILL WARD 8 LINCOLN","CITY-OF-MERRILL-WARD-8-LINCOLN",302,62.1399176954732,9,1.85185185185185,175,36.0082304526749,486
"780","DANE","CITY OF MIDDLETON","CITY OF MIDDLETON DANE","CITY OF MIDDLETON WARDS 1 & 9 DANE","CITY-OF-MIDDLETON-WARD-1-9-DANE",1069,74.3910925539318,19,1.32219902574809,349,24.2867084203201,1437
"781","DANE","CITY OF MIDDLETON","CITY OF MIDDLETON DANE","CITY OF MIDDLETON WARDS 2 - 4 DANE","CITY-OF-MIDDLETON-WARD-2-4-DANE",2609,72.4722222222222,37,1.02777777777778,954,26.5,3600
"782","DANE","CITY OF MIDDLETON","CITY OF MIDDLETON DANE","CITY OF MIDDLETON WARDS 5 - 7, 10, 12 & 13 DANE","CITY-OF-MIDDLETON-WARD-5-7-10-12-13-DANE",3219,75.4217432052484,46,1.07778819119025,1003,23.5004686035614,4268
"783","DANE","CITY OF MIDDLETON","CITY OF MIDDLETON DANE","CITY OF MIDDLETON WARDS 8, 11 & 14 DANE","CITY-OF-MIDDLETON-WARD-8-11-14-DANE",724,63.1211857018309,6,0.523103748910201,417,36.3557105492589,1147
"784","ROCK","CITY OF MILTON","CITY OF MILTON ROCK","CITY OF MILTON WARDS 1 - 8 ROCK","CITY-OF-MILTON-WARD-1-8-ROCK",1828,63.3622183708839,51,1.76776429809359,1006,34.8700173310225,2885
"785","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 1 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-1-MILWAUKEE",940,82.1678321678322,12,1.04895104895105,192,16.7832167832168,1144
"786","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 10 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-10-MILWAUKEE",870,88.7755102040816,5,0.510204081632653,105,10.7142857142857,980
"787","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 100 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-100-MILWAUKEE",846,98.2578397212544,6,0.696864111498258,9,1.04529616724739,861
"788","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 101 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-101-MILWAUKEE",933,97.288842544317,7,0.72992700729927,19,1.98123044838373,959
"789","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 102 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-102-MILWAUKEE",559,82.2058823529412,18,2.64705882352941,103,15.1470588235294,680
"790","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 103 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-103-MILWAUKEE",1174,87.7428998505232,39,2.91479820627803,125,9.3423019431988,1338
"791","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 104 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-104-MILWAUKEE",523,96.4944649446495,1,0.18450184501845,18,3.3210332103321,542
"792","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 105 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-105-MILWAUKEE",999,89.4359892569382,28,2.50671441360788,90,8.05729632945389,1117
"793","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 106 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-106-MILWAUKEE",661,92.9676511954993,16,2.25035161744022,34,4.78199718706048,711
"794","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 107 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-107-MILWAUKEE",687,98.4240687679083,4,0.573065902578797,7,1.00286532951289,698
"795","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 108 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-108-MILWAUKEE",801,99.8753117206982,0,0,1,0.124688279301746,802
"796","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 109 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-109-MILWAUKEE",1050,99.2438563327032,5,0.472589792060492,3,0.283553875236295,1058
"797","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 11 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-11-MILWAUKEE",720,99.0371389270977,2,0.275103163686382,5,0.687757909215956,727
"798","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 110 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-110-MILWAUKEE",1220,74.8007357449417,27,1.65542611894543,384,23.5438381361128,1631
"799","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 111 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-111-MILWAUKEE",568,92.8104575163399,3,0.490196078431373,41,6.69934640522876,612
"800","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 112 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-112-MILWAUKEE",769,96.8513853904282,2,0.251889168765743,23,2.89672544080605,794
"801","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 113 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-113-MILWAUKEE",1083,92.0918367346939,3,0.255102040816327,90,7.6530612244898,1176
"802","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 114 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-114-MILWAUKEE",656,93.7142857142857,4,0.571428571428571,40,5.71428571428571,700
"803","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 115 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-115-MILWAUKEE",1140,96.5283657917019,5,0.423370025402202,36,3.04826418289585,1181
"804","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 116 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-116-MILWAUKEE",744,97.6377952755905,4,0.5249343832021,14,1.83727034120735,762
"805","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 117 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-117-MILWAUKEE",1114,95.8691910499139,7,0.602409638554217,41,3.52839931153184,1162
"806","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 118 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-118-MILWAUKEE",713,88.3519206939281,7,0.867410161090459,87,10.7806691449814,807
"807","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 119 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-119-MILWAUKEE",471,73.7089201877934,3,0.469483568075117,165,25.8215962441315,639
"808","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 12 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-12-MILWAUKEE",860,98.5108820160367,0,0,13,1.48911798396334,873
"809","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 120 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-120-MILWAUKEE",870,85.6299212598425,8,0.78740157480315,138,13.5826771653543,1016
"810","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 121 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-121-MILWAUKEE",491,92.8166351606805,2,0.378071833648393,36,6.80529300567108,529
"811","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 122 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-122-MILWAUKEE",665,97.7941176470588,1,0.147058823529412,14,2.05882352941176,680
"812","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 123 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-123-MILWAUKEE",784,90.0114810562572,0,0,87,9.98851894374283,871
"813","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 124 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-124-MILWAUKEE",815,91.4702581369248,4,0.448933782267116,72,8.08080808080808,891
"814","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 125 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-125-MILWAUKEE",761,83.8105726872247,9,0.991189427312775,138,15.1982378854626,908
"815","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 126 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-126-MILWAUKEE",686,78.4,11,1.25714285714286,178,20.3428571428571,875
"816","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 127 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-127-MILWAUKEE",842,94.8198198198198,6,0.675675675675676,40,4.5045045045045,888
"817","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 128 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-128-MILWAUKEE",1202,96.6237942122187,3,0.241157556270096,39,3.13504823151125,1244
"818","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 129 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-129-MILWAUKEE",434,96.0176991150443,1,0.221238938053097,17,3.76106194690266,452
"819","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 13 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-13-MILWAUKEE",730,98.6486486486486,3,0.405405405405405,7,0.945945945945946,740
"820","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 130 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-130-MILWAUKEE",365,98.1182795698925,2,0.537634408602151,5,1.34408602150538,372
"821","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 131 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-131-MILWAUKEE",888,97.6897689768977,7,0.77007700770077,14,1.54015401540154,909
"822","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 132 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-132-MILWAUKEE",375,86.2068965517241,4,0.919540229885057,56,12.8735632183908,435
"823","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 133 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-133-MILWAUKEE",292,84.6376811594203,3,0.869565217391304,50,14.4927536231884,345
"824","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 134 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-134-MILWAUKEE",426,82.0809248554913,5,0.963391136801541,88,16.9556840077071,519
"825","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 135 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-135-MILWAUKEE",578,75.2604166666667,9,1.171875,181,23.5677083333333,768
"826","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 136 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-136-MILWAUKEE",628,82.8496042216359,5,0.659630606860158,125,16.490765171504,758
"827","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 137 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-137-MILWAUKEE",502,75.1497005988024,11,1.64670658682635,155,23.2035928143713,668
"828","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 138 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-138-MILWAUKEE",607,74.478527607362,18,2.20858895705521,190,23.3128834355828,815
"829","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 139 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-139-MILWAUKEE",263,86.2295081967213,3,0.983606557377049,39,12.7868852459016,305
"830","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 14 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-14-MILWAUKEE",722,99.039780521262,1,0.137174211248285,6,0.823045267489712,729
"831","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 140 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-140-MILWAUKEE",516,79.0199081163859,4,0.612557427258806,133,20.3675344563553,653
"832","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 141 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-141-MILWAUKEE",394,78.9579158316633,7,1.40280561122244,98,19.6392785571142,499
"833","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 142 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-142-MILWAUKEE",630,78.75,6,0.75,164,20.5,800
"834","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 143 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-143-MILWAUKEE",307,68.6800894854586,6,1.34228187919463,134,29.9776286353468,447
"835","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 144 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-144-MILWAUKEE",496,62.1553884711779,16,2.00501253132832,286,35.8395989974937,798
"836","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 145 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-145-MILWAUKEE",533,58.3150984682713,12,1.31291028446389,369,40.3719912472648,914
"837","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 146 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-146-MILWAUKEE",456,53.8370720188902,16,1.88902007083825,375,44.2739079102715,847
"838","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 147 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-147-MILWAUKEE",855,82.6086956521739,9,0.869565217391304,171,16.5217391304348,1035
"839","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 148 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-148-MILWAUKEE",635,66.7718191377497,12,1.26182965299685,304,31.9663512092534,951
"840","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 149 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-149-MILWAUKEE",1227,84.3878954607978,14,0.962861072902338,213,14.6492434662999,1454
"841","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 15 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-15-MILWAUKEE",1511,96.7349551856594,1,0.0640204865556978,50,3.20102432778489,1562
"842","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 150 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-150-MILWAUKEE",715,85.9375,6,0.721153846153846,111,13.3413461538462,832
"843","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 151 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-151-MILWAUKEE",533,78.3823529411765,6,0.882352941176471,141,20.7352941176471,680
"844","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 152 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-152-MILWAUKEE",1406,87.0049504950495,14,0.866336633663366,196,12.1287128712871,1616
"845","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 153 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-153-MILWAUKEE",346,73.773987206823,3,0.639658848614073,120,25.5863539445629,469
"846","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 154 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-154-MILWAUKEE",853,84.8756218905473,8,0.796019900497512,144,14.3283582089552,1005
"847","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 155 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-155-MILWAUKEE",849,84.5617529880478,11,1.09561752988048,144,14.3426294820717,1004
"848","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 156 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-156-MILWAUKEE",949,92.495126705653,5,0.487329434697856,72,7.01754385964912,1026
"849","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 157 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-157-MILWAUKEE",1004,87.3803307223673,2,0.174064403829417,143,12.4456048738033,1149
"850","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 158 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-158-MILWAUKEE",834,88.9125799573561,15,1.59914712153518,89,9.48827292110874,938
"851","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 159 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-159-MILWAUKEE",1108,91.0435497124076,10,0.821692686935086,99,8.13475760065735,1217
"852","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 16 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-16-MILWAUKEE",835,98.3510011778563,3,0.353356890459364,11,1.29564193168433,849
"853","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 160 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-160-MILWAUKEE",600,96,3,0.48,22,3.52,625
"854","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 161 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-161-MILWAUKEE",676,92.7297668038409,2,0.274348422496571,51,6.99588477366255,729
"855","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 162 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-162-MILWAUKEE",972,93.2821497120921,8,0.767754318618042,62,5.95009596928983,1042
"856","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 163 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-163-MILWAUKEE",712,93.3158584534731,3,0.393184796854522,48,6.29095674967235,763
"857","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 164 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-164-MILWAUKEE",613,99.8371335504886,0,0,1,0.162866449511401,614
"858","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 165 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-165-MILWAUKEE",856,98.6175115207373,2,0.230414746543779,10,1.15207373271889,868
"859","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 166 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-166-MILWAUKEE",767,98.9677419354839,3,0.387096774193548,5,0.645161290322581,775
"860","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 167 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-167-MILWAUKEE",691,99.1391678622669,1,0.143472022955524,5,0.717360114777618,697
"861","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 168 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-168-MILWAUKEE",782,99.4910941475827,1,0.127226463104326,3,0.381679389312977,786
"862","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 169 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-169-MILWAUKEE",880,98.876404494382,2,0.224719101123596,8,0.898876404494382,890
"863","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 17 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-17-MILWAUKEE",1469,98.1295925183701,1,0.0668002672010688,27,1.80360721442886,1497
"864","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 170 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-170-MILWAUKEE",999,97.6539589442815,0,0,24,2.34604105571848,1023
"865","MILWAUKEE","CITY OF MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE WARD 171 MILWAUKEE","CITY-OF-MILWAUKEE-WARD-171-MILWAUKEE",1152,96.5632858340319,3,0.251466890192791,38,3.18524727577536,1193
