"","hindi","reporting_unit","reporting_unit_orig","county","muni_county","votes_perc_republican","votes_perc_democrat","votes_perc_other","turnout_perc","tch_prop","os_prop","counted_absent_prop","tch_votes","rejected_absent_prop","absentee_undeliverable","sameday_reg_prop","total_ballots","registrants","late_registrants","votes_tot","county_paper_or_paperplusmachine","ratio_nocollege_college","log.pop.sq.mile.2010","pop_sq_mile_2010","tch_model_off_full","os_model_off","bmd_model_off","medianhouseholdincome_2009.2013","pop","inc_2015","unemp_rate","pct_graduate","pct_white","pct_black","pct_latino","pct_male","age_med","house_size_ave","muni.dense"
"TOWN-OF-ROME-WARD-1-5-ADAMS","01030","TOWN-OF-ROME-WARD-1-5-ADAMS","Town of ROME Wards 1-5","ADAMS","TOWN OF ROME ADAMS",53.1892461781761,46.7580390089615,0.0527148128624143,0.825410544511668,0,1,0.276439790575916,0,0.000523560209424084,0.00366492146596859,0.0579083837510804,1910,2314,0.0214659685863874,1897,2,7.3,3.47506723022861,32.3,"aNone","Optech- Eagle","ES&S Automark",44897,2712,33203,7.04879938032533,28.7693561532192,98.6725663716814,0,0.25811209439528,53.3185840707965,62,2.21,31.9842109968517
"TOWN-OF-SPRINGVILLE-WARD-1-2-ADAMS","01032","TOWN-OF-SPRINGVILLE-WARD-1-2-ADAMS","Town of SPRINGVILLE Wards 1-2","ADAMS","TOWN OF SPRINGVILLE ADAMS",56.993006993007,43.006993006993,0,0.754889178617992,0,0,0.0725388601036269,0,0,0,0.0834419817470665,579,767,0.00345423143350604,572,2,7.3,3.47506723022861,32.3,"aNone","None","Vote Pad-Vote Pad (non-electronic)",44897,1233,20753,5.80912863070539,10.828025477707,97.242497972425,0.16220600162206,2.18978102189781,51.0137875101379,48.3,2.56,68.1340770561265
"TOWN-OF-STRONGS-PRAIRIE-WARD-1-3-ADAMS","01034","TOWN-OF-STRONGS-PRAIRIE-WARD-1-3-ADAMS","Town of STRONGS PRAIRIE Wards 1-3","ADAMS","TOWN OF STRONGS PRAIRIE ADAMS",48.9169675090253,51.0830324909747,0,0.763513513513513,0.913274336283186,0,0.0867256637168142,516,0,0,0.0675675675675676,565,740,0.00353982300884956,554,2,7.3,3.47506723022861,32.3,"Dominion (Sequoia)/Command Central-Edge","None",NA,44897,1109,22168,4.24778761061947,11.2936344969199,99.2786293958521,0,2.34445446348061,51.5779981965735,55.6,2.32,17.7699538993352
"VILLAGE-OF-FRIENDSHIP-WARD-1-ADAMS","01126","VILLAGE-OF-FRIENDSHIP-WARD-1-ADAMS","Village of FRIENDSHIP Ward 1","ADAMS","VILLAGE OF FRIENDSHIP ADAMS",48.015873015873,51.984126984127,0,0.756446991404012,0,0,0.185606060606061,0,0,0,0.0659025787965616,264,349,0.00378787878787879,252,2,7.3,3.47506723022861,32.3,"aNone","None","Vote Pad-Vote Pad (non-electronic)",44897,696,19998,10.1123595505618,14.7826086956522,96.8390804597701,2.1551724137931,2.1551724137931,51.1494252873563,50.5,2.75,284.249451687536
"CITY-OF-ADAMS-WARD-1-4-ADAMS","01201","CITY-OF-ADAMS-WARD-1-4-ADAMS","City of ADAMS Wards 1-4","ADAMS","CITY OF ADAMS ADAMS",46.2121212121212,53.4848484848485,0.303030303030303,0.725806451612903,0,1,0.148148148148148,0,0,0.00444444444444444,0.089247311827957,675,930,0.0118518518518519,660,2,7.3,3.47506723022861,32.3,"aNone","Optech/Command Central- Eagle","ES&S Automark",44897,1660,18198,6.65110851808635,17.7083333333333,95.4819277108434,0.301204819277108,4.87951807228916,46.8674698795181,46.5,2.35,370.116847877082
"CITY-OF-WISCONSIN-DELLS-WARD-5-9-ADAMS","11291","CITY-OF-WISCONSIN-DELLS-WARD-5-9-ADAMS","CITY OF WISCONSIN DELLS Wards 5,9","ADAMS","CITY OF WISCONSIN DELLS ADAMS",52.9411764705882,47.0588235294118,0,0.739130434782609,0,1,0,0,0,0,0.0869565217391304,17,23,0,17,2,7.3,3.47506723022861,32.3,NA,NA,NA,44897,2096,28675,9.38037865748709,16.9042769857434,94.2270992366412,0,5.91603053435114,49.7614503816794,38.5,2.33,650.261640838439
"TOWN-OF-AGENDA-WARD-1-ASHLAND","02002","TOWN-OF-AGENDA-WARD-1-ASHLAND","Town of AGENDA Ward 1","ASHLAND","TOWN OF AGENDA ASHLAND",53.5714285714286,46.4285714285714,0,0.774809160305344,0,0,0.0344827586206897,0,0,0,0.0229007633587786,203,262,0,196,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,441,22990,8.88888888888889,10.5263157894737,95.2380952380952,0,0,52.3809523809524,47.8,2.42,1.90008441860022
"TOWN-OF-ASHLAND-WARD-1-ASHLAND","02004","TOWN-OF-ASHLAND-WARD-1-ASHLAND","Town of ASHLAND Ward 1","ASHLAND","TOWN OF ASHLAND ASHLAND",36.7768595041322,63.2231404958678,0,0.688022284122563,0,0,0.0566801619433198,0,0,0,0.0306406685236769,247,359,0,242,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,552,21668,0.940438871473354,19.8606271777003,95.6521739130435,0,0,49.6376811594203,39.6,2.38,5.15408762641913
"TOWN-OF-CHIPPEWA-WARD-1-ASHLAND","02006","TOWN-OF-CHIPPEWA-WARD-1-ASHLAND","Town of CHIPPEWA Ward 1","ASHLAND","TOWN OF CHIPPEWA ASHLAND",51.9774011299435,48.0225988700565,0,0.697674418604651,0.3,0,0.105555555555556,54,0,0,0.0542635658914729,180,258,0,177,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,351,27453,4.23728813559322,14.8514851485149,99.1452991452991,0,1.70940170940171,52.1367521367521,48,2.21,1.07573510661069
"TOWN-OF-GINGLES-WARD-1-ASHLAND","02008","TOWN-OF-GINGLES-WARD-1-ASHLAND","Town of GINGLES Ward 1","ASHLAND","TOWN OF GINGLES ASHLAND",35.75,63.75,0.5,0.770114942528736,0,0,0.0721393034825871,0,0,0,0.0517241379310345,402,522,0.00248756218905473,400,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,825,28882,3.9426523297491,16.2886597938144,91.6363636363636,0,0.363636363636364,54.7878787878788,46.9,2.65,8.41079450399105
"TOWN-OF-GORDON-WARD-1-2-ASHLAND","02010","TOWN-OF-GORDON-WARD-1-2-ASHLAND","Town of GORDON Wards 1-2","ASHLAND","TOWN OF GORDON ASHLAND",56.7375886524823,43.2624113475177,0,0.806818181818182,0,0,0.0915492957746479,0,0,0,0.102272727272727,142,176,0,141,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,289,19936,6.59340659340659,11.3207547169811,98.6159169550173,0,0,53.6332179930796,57.1,2.22,1.97237816966913
"TOWN-OF-JACOBS-WARD-1-ASHLAND","02012","TOWN-OF-JACOBS-WARD-1-ASHLAND","Town of JACOBS Ward 1","ASHLAND","TOWN OF JACOBS ASHLAND",56.6787003610108,43.3212996389892,0,0.701754385964912,0,0,0.0321428571428571,0,0,0,0.0526315789473684,280,399,0,277,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,664,17888,3.8560411311054,15.6156156156156,98.3433734939759,0,1.80722891566265,50.9036144578313,48.4,2.22,4.96439416356902
"TOWN-OF-LA-POINTE-WARD-1-ASHLAND","02014","TOWN-OF-LA-POINTE-WARD-1-ASHLAND","Town of LA POINTE Ward 1","ASHLAND","TOWN OF LA POINTE ASHLAND",15.8730158730159,83.7301587301587,0.396825396825397,0.796238244514107,0,0,0.389763779527559,0,0.0078740157480315,0,0.0219435736677116,254,319,0.00393700787401575,252,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,185,32047,3.63636363636364,58.4905660377358,100,0,9.72972972972973,47.027027027027,57.3,1.78,0.919278991348133
"TOWN-OF-MARENGO-WARD-1-2-ASHLAND","02016","TOWN-OF-MARENGO-WARD-1-2-ASHLAND","Town of MARENGO Wards 1-2","ASHLAND","TOWN OF MARENGO ASHLAND",42.9268292682927,57.0731707317073,0,0.811764705882353,0.0144927536231884,0,0.072463768115942,3,0,0,0.0470588235294118,207,255,0,205,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,469,16413,5.62770562770563,12.4378109452736,97.228144989339,0.213219616204691,2.77185501066098,50.319829424307,30.3,3.47,4.553557966968
"TOWN-OF-MORSE-WARD-1-3-ASHLAND","02018","TOWN-OF-MORSE-WARD-1-3-ASHLAND","Town of MORSE Wards 1-3","ASHLAND","TOWN OF MORSE ASHLAND",41.897233201581,58.102766798419,0,0.744186046511628,0,0,0.07421875,0,0,0,0.0232558139534884,256,344,0,253,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,591,20978,6.14886731391586,13.4948096885813,97.2927241962775,0,3.04568527918782,51.9458544839255,42.1,2.76,2.58285271833195
"TOWN-OF-PEEKSVILLE-WARD-1-2-ASHLAND","02020","TOWN-OF-PEEKSVILLE-WARD-1-2-ASHLAND","Town of PEEKSVILLE Wards 1-2","ASHLAND","TOWN OF PEEKSVILLE ASHLAND",55.4054054054054,44.5945945945946,0,0.712962962962963,0,0,0,0,0,0,0.0277777777777778,77,108,0,74,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,134,26664,2.29885057471264,23.2558139534884,94.7761194029851,0,2.98507462686567,51.4925373134328,60.7,2.16,6.87401556056125
"TOWN-OF-SANBORN-WARD-1-2-ASHLAND","02022","TOWN-OF-SANBORN-WARD-1-2-ASHLAND","Town of SANBORN Wards 1-2","ASHLAND","TOWN OF SANBORN ASHLAND",12.9464285714286,87.0535714285714,0,0.671597633136095,0,0.00220264317180617,0.0242290748898678,0,0,0,0.0784023668639053,454,676,0.00440528634361234,448,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,1276,16554,12.3139377537212,10.3618421052632,20.7680250783699,0.626959247648903,7.83699059561129,50.3134796238245,34.2,2.73,13.2674573092863
"TOWN-OF-SHANAGOLDEN-WARD-1-ASHLAND","02024","TOWN-OF-SHANAGOLDEN-WARD-1-ASHLAND","Town of SHANAGOLDEN Ward 1","ASHLAND","TOWN OF SHANAGOLDEN ASHLAND",43.0769230769231,56.9230769230769,0,0.866666666666667,0.0461538461538462,0,0.169230769230769,3,0,0,0.0666666666666667,65,75,0,65,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,119,31213,4.47761194029851,23.3333333333333,99.1596638655462,0,0,49.5798319327731,58.8,2.05,0.511886784086538
"TOWN-OF-WHITE-RIVER-WARD-1-2-ASHLAND","02026","TOWN-OF-WHITE-RIVER-WARD-1-2-ASHLAND","Town of WHITE RIVER Wards 1-2","ASHLAND","TOWN OF WHITE RIVER ASHLAND",60.2905569007264,39.7094430992736,0,0.786792452830189,0,1,0.0719424460431655,0,0,0,0.0566037735849057,417,530,0.00479616306954436,413,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,897,16534,4.13793103448276,6.01719197707736,97.9933110367893,0,0,52.7313266443701,24.7,3.24,9.57785514243965
"VILLAGE-OF-BUTTERNUT-WARD-1-2-ASHLAND","02106","VILLAGE-OF-BUTTERNUT-WARD-1-2-ASHLAND","Village of BUTTERNUT Wards 1-2","ASHLAND","VILLAGE OF BUTTERNUT ASHLAND",41.044776119403,58.955223880597,0,0.74585635359116,0.00740740740740741,0,0.0962962962962963,1,0,0,0.0386740331491713,135,181,0,134,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,385,18096,8.71559633027523,9.375,98.1818181818182,0,1.55844155844156,52.4675324675325,43.6,2.07,198.961972191969
"CITY-OF-ASHLAND-WARD-1-ASHLAND","02201","CITY-OF-ASHLAND-WARD-1-ASHLAND","City of ASHLAND Ward 1","ASHLAND","CITY OF ASHLAND ASHLAND",43.5768261964735,56.4231738035265,0,0.769083969465649,0,1,0.163771712158809,0,0,0,0.0267175572519084,403,524,0.00992555831265509,397,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-2-ASHLAND","02201","CITY-OF-ASHLAND-WARD-2-ASHLAND","City of ASHLAND Ward 2","ASHLAND","CITY OF ASHLAND ASHLAND",25.3456221198157,74.6543778801843,0,0.660660660660661,0,1,0.186363636363636,0,0,0,0.123123123123123,220,333,0.00909090909090909,217,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-3-ASHLAND","02201","CITY-OF-ASHLAND-WARD-3-ASHLAND","City of ASHLAND Ward 3","ASHLAND","CITY OF ASHLAND ASHLAND",30.7392996108949,69.2607003891051,0,0.737891737891738,0,1,0.227799227799228,0,0,0.00386100386100386,0.0769230769230769,259,351,0,257,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-4-ASHLAND","02201","CITY-OF-ASHLAND-WARD-4-ASHLAND","City of ASHLAND Ward 4","ASHLAND","CITY OF ASHLAND ASHLAND",28.030303030303,71.969696969697,0,0.775193798449612,0,1,0.175,0,0,0.0025,0.063953488372093,400,516,0.02,396,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-5-ASHLAND","02201","CITY-OF-ASHLAND-WARD-5-ASHLAND","City of ASHLAND Ward 5","ASHLAND","CITY OF ASHLAND ASHLAND",21.3296398891967,78.6703601108033,0,0.787418655097614,0,1,0.209366391184573,0,0.00275482093663912,0.00275482093663912,0.0412147505422994,363,461,0.0192837465564738,361,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-6-ASHLAND","02201","CITY-OF-ASHLAND-WARD-6-ASHLAND","City of ASHLAND Ward 6","ASHLAND","CITY OF ASHLAND ASHLAND",21.2,78.4,0.4,0.6875,0,1,0.158102766798419,0,0,0,0.0869565217391304,253,368,0.00790513833992095,250,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-7-ASHLAND","02201","CITY-OF-ASHLAND-WARD-7-ASHLAND","City of ASHLAND Ward 7","ASHLAND","CITY OF ASHLAND ASHLAND",21.4659685863874,78.2722513089005,0.261780104712042,0.662671232876712,0,1,0.111111111111111,0,0,0,0.222602739726027,387,584,0.0387596899224806,382,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-8-ASHLAND","02201","CITY-OF-ASHLAND-WARD-8-ASHLAND","City of ASHLAND Ward 8","ASHLAND","CITY OF ASHLAND ASHLAND",26.9230769230769,73.0769230769231,0,0.751958224543081,0,1,0.125,0,0,0,0.101827676240209,288,383,0.0173611111111111,286,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-9-ASHLAND","02201","CITY-OF-ASHLAND-WARD-9-ASHLAND","City of ASHLAND Ward 9","ASHLAND","CITY OF ASHLAND ASHLAND",22.9787234042553,76.1702127659574,0.851063829787234,0.681034482758621,0,1,0.130801687763713,0,0,0,0.112068965517241,237,348,0.0126582278481013,235,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-10-ASHLAND","02201","CITY-OF-ASHLAND-WARD-10-ASHLAND","City of ASHLAND Ward 10","ASHLAND","CITY OF ASHLAND ASHLAND",29.3040293040293,70.3296703296703,0.366300366300366,0.687344913151365,0,1,0.11913357400722,0,0,0,0.0794044665012407,277,403,0,273,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-ASHLAND-WARD-11-ASHLAND","02201","CITY-OF-ASHLAND-WARD-11-ASHLAND","City of ASHLAND Ward 11","ASHLAND","CITY OF ASHLAND ASHLAND",30.4477611940298,69.5522388059701,0,0.755056179775281,0,1,0.193452380952381,0,0,0,0.0404494382022472,336,445,0.0178571428571429,335,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-MELLEN-WARD-1-ASHLAND","02251","CITY-OF-MELLEN-WARD-1-ASHLAND","City of MELLEN Ward 1","ASHLAND","CITY OF MELLEN ASHLAND",34.070796460177,65.929203539823,0,0.665706051873199,0,0,0.0692640692640693,0,0.00865800865800866,0,0.0345821325648415,231,347,0.0173160173160173,226,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,699,23293,6.84596577017115,10.655737704918,94.4206008583691,1.57367668097282,1.43061516452074,46.6380543633763,47.8,2.13,144.686788892436
"TOWN-OF-ALMENA-WARD-1-2-BARRON","03002","TOWN-OF-ALMENA-WARD-1-2-BARRON","Town of ALMENA Wards 1-2","BARRON","TOWN OF ALMENA BARRON",57.5835475578406,42.4164524421594,0,0.691228070175439,0.903553299492386,0,0.065989847715736,356,0,0,0.0736842105263158,394,570,0,389,2,5.2,3.9740583963476,53.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,44054,847,29639,6.57370517928287,19.9143468950749,97.7567886658796,0,0.944510035419126,54.1912632821724,50.4,2.41,17.0378578635991
