"","hindi","reporting_unit","reporting_unit_orig","county","muni_county","votes_perc_republican","votes_perc_democrat","votes_perc_other","turnout_perc","tch_prop","os_prop","counted_absent_prop","tch_votes","rejected_absent_prop","absentee_undeliverable","sameday_reg_prop","total_ballots","registrants","late_registrants","votes_tot","county_paper_or_paperplusmachine","ratio_nocollege_college","log.pop.sq.mile.2010","pop_sq_mile_2010","tch_model_off_full","os_model_off","bmd_model_off","medianhouseholdincome_2009.2013","pop","inc_2015","unemp_rate","pct_graduate","pct_white","pct_black","pct_latino","pct_male","age_med","house_size_ave","muni.dense"
"TOWN-OF-NEW-HAVEN-WARD-1-ADAMS","01022","TOWN-OF-NEW-HAVEN-WARD-1-ADAMS","Town of New Haven Ward 1","ADAMS","TOWN OF NEW HAVEN ADAMS",36.8831168831169,61.8181818181818,1.2987012987013,1.0427807486631,0.525641025641026,0,0.143589743589744,205,0,0,0.176470588235294,390,374,0.0307692307692308,385,2,7.3,3.47506723022861,32.3,"Dominion (Sequoia)/Command Central-Edge","Dominion (Sequoia)- Sequoia Insight",NA,44897,692,22395,6.58536585365854,9.35064935064935,99.8554913294798,0,2.3121387283237,47.8323699421965,51.6,2.7,8.78846581577819
"TOWN-OF-PRESTON-WARDS-1-3-ADAMS","01024","TOWN-OF-PRESTON-WARDS-1-3-ADAMS","Town of Preston Wards 1 - 3","ADAMS","TOWN OF PRESTON ADAMS",34.984984984985,63.2132132132132,1.8018018018018,0.694811800610376,0,0,0.0849194729136164,0,0,0,0.0783316378433367,683,983,0.0922401171303075,666,2,7.3,3.47506723022861,32.3,"aNone","None","Vote Pad-Vote Pad (non-electronic)",44897,1460,21437,7.18294051627385,8.51063829787234,98.4246575342466,0.0684931506849315,1.64383561643836,49.5890410958904,53.9,2.66,40.4382601573976
"TOWN-OF-QUINCY-WARDS-1-2-ADAMS","01026","TOWN-OF-QUINCY-WARDS-1-2-ADAMS","Town of Quincy Wards 1 & 2","ADAMS","TOWN OF QUINCY ADAMS",31.9314641744548,66.6666666666667,1.4018691588785,0.786650774731824,0,0,0.18030303030303,0,0,0.00151515151515152,0.0595947556615018,660,839,0.0212121212121212,642,2,7.3,3.47506723022861,32.3,"aNone","None","Vote Pad-Vote Pad (non-electronic)",44897,1229,21313,7.35068912710567,8.42105263157895,98.3726606997559,0.406834825061025,2.76647681041497,55.166802278275,55.9,2.36,26.7732292005195
"TOWN-OF-RICHFIELD-WARD-1-ADAMS","01028","TOWN-OF-RICHFIELD-WARD-1-ADAMS","Town of Richfield Ward 1","ADAMS","TOWN OF RICHFIELD ADAMS",31.7073170731707,60.9756097560976,7.31707317073171,1.01234567901235,0,0,0.146341463414634,0,0,0.146341463414634,0.160493827160494,82,81,0,82,2,7.3,3.47506723022861,32.3,"aNone","None","Vote Pad-Vote Pad (non-electronic)",44897,146,47984,3.79746835443038,17.1052631578947,100,0,6.16438356164384,53.4246575342466,55,2.21,1.58378793507245
"TOWN-OF-ROME-WARDS-1-5-ADAMS","01030","TOWN-OF-ROME-WARDS-1-5-ADAMS","Town of Rome Wards 1 - 5","ADAMS","TOWN OF ROME ADAMS",49.6492174851592,48.7317862924987,1.61899622234215,0.848291571753986,0,1,0.225026852846402,0,0.000537056928034372,0,0.0373576309794989,1862,2195,0.0300751879699248,1853,2,7.3,3.47506723022861,32.3,"aNone","Optech- Eagle","ES&S Automark",44897,2712,33203,7.04879938032533,28.7693561532192,98.6725663716814,0,0.25811209439528,53.3185840707965,62,2.21,31.9842109968517
"TOWN-OF-SPRINGVILLE-WARDS-1-2-ADAMS","01032","TOWN-OF-SPRINGVILLE-WARDS-1-2-ADAMS","Town of Springville Wards 1 & 2","ADAMS","TOWN OF SPRINGVILLE ADAMS",42.9338103756708,55.0983899821109,1.96779964221825,1.03220338983051,0,0,0.00328407224958949,0,0.00328407224958949,0,0.255932203389831,609,590,0.0525451559934319,559,2,7.3,3.47506723022861,32.3,"aNone","None","Vote Pad-Vote Pad (non-electronic)",44897,1233,20753,5.80912863070539,10.828025477707,97.242497972425,0.16220600162206,2.18978102189781,51.0137875101379,48.3,2.56,68.1340770561265
"TOWN-OF-STRONGS-PRAIRIE-WARDS-1-2-ADAMS","01034","TOWN-OF-STRONGS-PRAIRIE-WARDS-1-2-ADAMS","Town of Strongs Prairie Wards 1 & 2","ADAMS","TOWN OF STRONGS PRAIRIE ADAMS",39.8724082934609,59.3301435406699,0.797448165869219,0.992125984251969,0.871428571428571,0,0.0714285714285714,549,0.0111111111111111,0.0825396825396825,0.176377952755906,630,635,0.026984126984127,627,2,7.3,3.47506723022861,32.3,"Dominion (Sequoia)/Command Central-Edge","None",NA,44897,1109,22168,4.24778761061947,11.2936344969199,99.2786293958521,0,2.34445446348061,51.5779981965735,55.6,2.32,17.7699538993352
"VILLAGE-OF-FRIENDSHIP-WARD-1-ADAMS","01126","VILLAGE-OF-FRIENDSHIP-WARD-1-ADAMS","Village of Friendship Ward 1","ADAMS","VILLAGE OF FRIENDSHIP ADAMS",33.993399339934,63.3663366336634,2.64026402640264,0.868715083798883,0,0,0.234726688102894,0,0.00321543408360129,0,0.0921787709497207,311,358,0.0192926045016077,303,2,7.3,3.47506723022861,32.3,"aNone","None","Vote Pad-Vote Pad (non-electronic)",44897,696,19998,10.1123595505618,14.7826086956522,96.8390804597701,2.1551724137931,2.1551724137931,51.1494252873563,50.5,2.75,284.249451687536
"CITY-OF-ADAMS-WARDS-1-5-ADAMS","01201","CITY-OF-ADAMS-WARDS-1-5-ADAMS","City of Adams Wards 1 - 5","ADAMS","CITY OF ADAMS ADAMS",28.9141414141414,68.0555555555556,3.03030303030303,0.809236947791165,0,1,0.167493796526055,0,0,0,0.126506024096386,806,996,0.054590570719603,792,2,7.3,3.47506723022861,32.3,"aNone","Optech/Command Central- Eagle","ES&S Automark",44897,1660,18198,6.65110851808635,17.7083333333333,95.4819277108434,0.301204819277108,4.87951807228916,46.8674698795181,46.5,2.35,370.116847877082
"CITY-OF-WISCONSIN-DELLS-WARD-5-ADAMS","01291","CITY-OF-WISCONSIN-DELLS-WARD-5-ADAMS","City of Wisconsin Dells Ward 5","ADAMS","CITY OF WISCONSIN DELLS ADAMS",63.1578947368421,36.8421052631579,0,1.46153846153846,0,1,0.210526315789474,0,0,0,0.307692307692308,19,13,0.105263157894737,19,2,7.3,3.47506723022861,32.3,NA,NA,NA,44897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-AGENDA-WARD-1-ASHLAND","02002","TOWN-OF-AGENDA-WARD-1-ASHLAND","Town of Agenda Ward 1","ASHLAND","TOWN OF AGENDA ASHLAND",50,47.244094488189,2.75590551181102,0.952205882352941,0,0,0.0424710424710425,0,0,0,0.117647058823529,259,272,0.0115830115830116,254,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,441,22990,8.88888888888889,10.5263157894737,95.2380952380952,0,0,52.3809523809524,47.8,2.42,1.90008441860022
"TOWN-OF-ASHLAND-WARD-1-ASHLAND","02004","TOWN-OF-ASHLAND-WARD-1-ASHLAND","Town of Ashland Ward 1","ASHLAND","TOWN OF ASHLAND ASHLAND",30.2325581395349,66.4451827242525,3.32225913621262,0.903903903903904,0,0,0.00332225913621262,0,0,0,0.189189189189189,301,333,0,301,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,552,21668,0.940438871473354,19.8606271777003,95.6521739130435,0,0,49.6376811594203,39.6,2.38,5.15408762641913
"TOWN-OF-CHIPPEWA-WARD-1-ASHLAND","02006","TOWN-OF-CHIPPEWA-WARD-1-ASHLAND","Town of Chippewa Ward 1","ASHLAND","TOWN OF CHIPPEWA ASHLAND",41.0891089108911,57.4257425742574,1.48514851485149,1.03061224489796,0.0495049504950495,0,0.0148514851485149,10,0,0.0148514851485149,0.147959183673469,202,196,0,202,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,351,27453,4.23728813559322,14.8514851485149,99.1452991452991,0,1.70940170940171,52.1367521367521,48,2.21,1.07573510661069
"TOWN-OF-GINGLES-WARDS-1-2-ASHLAND","02008","TOWN-OF-GINGLES-WARDS-1-2-ASHLAND","Town of Gingles Wards 1 & 2","ASHLAND","TOWN OF GINGLES ASHLAND",31.566265060241,67.2289156626506,1.20481927710843,0.951834862385321,0,0,0.0626506024096386,0,0,0,0.149082568807339,415,436,0,415,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,825,28882,3.9426523297491,16.2886597938144,91.6363636363636,0,0.363636363636364,54.7878787878788,46.9,2.65,8.41079450399105
"TOWN-OF-GORDON-WARD-1-ASHLAND","02010","TOWN-OF-GORDON-WARD-1-ASHLAND","Town of Gordon Ward 1","ASHLAND","TOWN OF GORDON ASHLAND",36.5384615384615,62.0192307692308,1.44230769230769,1.07731958762887,0,0,0.076555023923445,0,0,0,0.123711340206186,209,194,0.0191387559808612,208,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,289,19936,6.59340659340659,11.3207547169811,98.6159169550173,0,0,53.6332179930796,57.1,2.22,1.97237816966913
"TOWN-OF-JACOBS-WARD-1-ASHLAND","02012","TOWN-OF-JACOBS-WARD-1-ASHLAND","Town of Jacobs Ward 1","ASHLAND","TOWN OF JACOBS ASHLAND",41.3301662707838,57.957244655582,0.712589073634204,1.02421307506053,0,0,0.0567375886524823,0,0,0,0.164648910411622,423,413,0.00709219858156028,421,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,664,17888,3.8560411311054,15.6156156156156,98.3433734939759,0,1.80722891566265,50.9036144578313,48.4,2.22,4.96439416356902
"TOWN-OF-LA-POINTE-WARD-1-ASHLAND","02014","TOWN-OF-LA-POINTE-WARD-1-ASHLAND","Town of La Pointe Ward 1","ASHLAND","TOWN OF LA POINTE ASHLAND",22.7091633466135,75.6972111553785,1.59362549800797,0.803174603174603,0,0,0.177865612648221,0,0.00790513833992095,0,0.0825396825396825,253,315,0.102766798418972,251,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,185,32047,3.63636363636364,58.4905660377358,100,0,9.72972972972973,47.027027027027,57.3,1.78,0.919278991348133
"TOWN-OF-MARENGO-WARDS-1-2-ASHLAND","02016","TOWN-OF-MARENGO-WARDS-1-2-ASHLAND","Town of Marengo Wards 1 & 2","ASHLAND","TOWN OF MARENGO ASHLAND",29.8076923076923,68.75,1.44230769230769,1.04,0.0288461538461538,0,0.0769230769230769,6,0,0.0769230769230769,0.16,208,200,0.846153846153846,208,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,469,16413,5.62770562770563,12.4378109452736,97.228144989339,0.213219616204691,2.77185501066098,50.319829424307,30.3,3.47,4.553557966968
"TOWN-OF-MORSE-WARDS-1-2-ASHLAND","02018","TOWN-OF-MORSE-WARDS-1-2-ASHLAND","Town of Morse Wards 1 & 2","ASHLAND","TOWN OF MORSE ASHLAND",38.6206896551724,60,1.37931034482759,0.898461538461538,0,0,0.0616438356164384,0,0,0,0.0953846153846154,292,325,0.0171232876712329,290,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,591,20978,6.14886731391586,13.4948096885813,97.2927241962775,0,3.04568527918782,51.9458544839255,42.1,2.76,2.58285271833195
"TOWN-OF-PEEKSVILLE-WARD-1-ASHLAND","02020","TOWN-OF-PEEKSVILLE-WARD-1-ASHLAND","Town of Peeksville Ward 1","ASHLAND","TOWN OF PEEKSVILLE ASHLAND",48,47,5,0.878260869565217,0,0,0.0297029702970297,0,0,0,0.0608695652173913,101,115,0,100,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,134,26664,2.29885057471264,23.2558139534884,94.7761194029851,0,2.98507462686567,51.4925373134328,60.7,2.16,6.87401556056125
"TOWN-OF-SANBORN-WARDS-1-2-ASHLAND","02022","TOWN-OF-SANBORN-WARDS-1-2-ASHLAND","Town of Sanborn Wards 1 & 2","ASHLAND","TOWN OF SANBORN ASHLAND",11.2648221343874,88.3399209486166,0.395256916996047,1.38211382113821,0,0,0.0176470588235294,0,0,0,0.579945799457995,510,369,0.0352941176470588,506,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,1276,16554,12.3139377537212,10.3618421052632,20.7680250783699,0.626959247648903,7.83699059561129,50.3134796238245,34.2,2.73,13.2674573092863
"TOWN-OF-SHANAGOLDEN-WARD-1-ASHLAND","02024","TOWN-OF-SHANAGOLDEN-WARD-1-ASHLAND","Town of Shanagolden Ward 1","ASHLAND","TOWN OF SHANAGOLDEN ASHLAND",47.6744186046512,51.1627906976744,1.16279069767442,0.97752808988764,0.0804597701149425,0,0,7,0,0,0.0786516853932584,87,89,0.0114942528735632,86,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,119,31213,4.47761194029851,23.3333333333333,99.1596638655462,0,0,49.5798319327731,58.8,2.05,0.511886784086538
"TOWN-OF-WHITE-RIVER-WARDS-1-3-ASHLAND","02026","TOWN-OF-WHITE-RIVER-WARDS-1-3-ASHLAND","Town of White River Wards 1 - 3","ASHLAND","TOWN OF WHITE RIVER ASHLAND",51.8123667377399,46.908315565032,1.27931769722815,0.927165354330709,0,0,0.0445859872611465,0,0,0,0.188976377952756,471,508,0,469,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,897,16534,4.13793103448276,6.01719197707736,97.9933110367893,0,0,52.7313266443701,24.7,3.24,9.57785514243965
"VILLAGE-OF-BUTTERNUT-WARDS-1-2-ASHLAND","02106","VILLAGE-OF-BUTTERNUT-WARDS-1-2-ASHLAND","Village of Butternut Wards 1 & 2","ASHLAND","VILLAGE OF BUTTERNUT ASHLAND",30.8108108108108,69.1891891891892,0,0.920792079207921,0.0161290322580645,0,0.0537634408602151,3,0,0,0.143564356435644,186,202,0.021505376344086,185,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,385,18096,8.71559633027523,9.375,98.1818181818182,0,1.55844155844156,52.4675324675325,43.6,2.07,198.961972191969
"CITY-OF-MELLEN-WARDS-1-3-ASHLAND","02251","CITY-OF-MELLEN-WARDS-1-3-ASHLAND","City of Mellen Wards 1 - 3","ASHLAND","CITY OF MELLEN ASHLAND",26.5582655826558,72.0867208672087,1.3550135501355,0.846153846153846,0,0,0.114973262032086,0,0,0.114973262032086,0.124434389140271,374,442,0.0106951871657754,369,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,699,23293,6.84596577017115,10.655737704918,94.4206008583691,1.57367668097282,1.43061516452074,46.6380543633763,47.8,2.13,144.686788892436
"TOWN-OF-ALMENA-WARDS-1-3-BARRON","03002","TOWN-OF-ALMENA-WARDS-1-3-BARRON","Town of Almena Wards 1 - 3","BARRON","TOWN OF ALMENA BARRON",46.8677494199536,50.5800464037123,2.55220417633411,1.06896551724138,0.269585253456221,0.730414746543779,0.0576036866359447,117,0.00460829493087558,0,0.24384236453202,434,406,0.0138248847926267,431,2,5.2,3.9740583963476,53.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,44054,847,29639,6.57370517928287,19.9143468950749,97.7567886658796,0,0.944510035419126,54.1912632821724,50.4,2.41,17.0378578635991
"TOWN-OF-ARLAND-WARD-1-BARRON","03004","TOWN-OF-ARLAND-WARD-1-BARRON","Town of Arland Ward 1","BARRON","TOWN OF ARLAND BARRON",44.5578231292517,52.3809523809524,3.06122448979592,0.883582089552239,0.533783783783784,0.466216216216216,0.0337837837837838,158,0,0,0.182089552238806,296,335,0.00337837837837838,294,2,5.2,3.9740583963476,53.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,44054,763,31001,2.30125523012552,10.4591836734694,99.737876802097,0,0.524246395806029,50.5897771952818,35.9,2.87,8.30257632401363
"TOWN-OF-BARRON-WARDS-1-2-BARRON","03006","TOWN-OF-BARRON-WARDS-1-2-BARRON","Town of Barron Wards 1 & 2","BARRON","TOWN OF BARRON BARRON",59.7674418604651,38.6046511627907,1.62790697674419,0.938864628820961,0.57906976744186,0.42093023255814,0.0976744186046512,249,0.00697674418604651,0,0.148471615720524,430,458,0.0186046511627907,430,2,5.2,3.9740583963476,53.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,44054,720,26494,4.01002506265664,18.2072829131653,95.4166666666667,1.11111111111111,2.36111111111111,50.9722222222222,43.6,2.43,14.2903105451325
"TOWN-OF-BEAR-LAKE-WARD-1-BARRON","03008","TOWN-OF-BEAR-LAKE-WARD-1-BARRON","Town of Bear Lake Ward 1","BARRON","TOWN OF BEAR LAKE BARRON",42.7792915531335,55.0408719346049,2.17983651226158,1.00817438692098,0.502702702702703,0.497297297297297,0.0432432432432432,186,0,0,0.196185286103542,370,367,0.00540540540540541,367,2,5.2,3.9740583963476,53.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,44054,670,27598,2.44498777506112,10.7894736842105,99.7014925373134,0,0.746268656716418,54.1791044776119,49.5,2.48,7.33941896763131
"TOWN-OF-CEDAR-LAKE-WARD-1-BARRON","03010","TOWN-OF-CEDAR-LAKE-WARD-1-BARRON","Town of Cedar Lake Ward 1","BARRON","TOWN OF CEDAR LAKE BARRON",51.3866231647635,47.6345840130506,0.978792822185971,0.956454121306376,0.513821138211382,0.486178861788618,0.0764227642276423,316,0.0016260162601626,0,0.115085536547434,615,643,0.00650406504065041,613,2,5.2,3.9740583963476,53.2,"Dominion (Sequoia)/Command Central-Edge","Dominion (Sequoia)/Command Central- Sequoia Insight",NA,44054,937,29457,7.10571923743501,17.7981651376147,97.1184631803629,0,1.49413020277481,50.8004268943437,54.4,2.01,10.1927476978004
"TOWN-OF-CHETEK-WARDS-1-3-BARRON","03012","TOWN-OF-CHETEK-WARDS-1-3-BARRON","Town of Chetek Wards 1 - 3","BARRON","TOWN OF CHETEK BARRON",48.5657764589515,49.9505440158259,1.48367952522255,0.902654867256637,0.316666666666667,0.682352941176471,0.107843137254902,323,0.00196078431372549,0,0.126548672566372,1020,1130,0.0176470588235294,1011,2,5.2,3.9740583963476,53.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,44054,1639,29236,2.90635091496232,15.0401836969001,99.08480780964,0,0.48810250152532,50.8846857840146,55.8,2.25,47.7441333581886
"TOWN-OF-CLINTON-WARDS-1-2-BARRON","03014","TOWN-OF-CLINTON-WARDS-1-2-BARRON","Town of Clinton Wards 1 & 2","BARRON","TOWN OF CLINTON BARRON",55.6547619047619,43.75,0.595238095238095,0.864795918367347,0.415929203539823,0.584070796460177,0.0855457227138643,141,0,0,0.0892857142857143,339,392,0.00884955752212389,336,2,5.2,3.9740583963476,53.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,44054,742,21420,4.05727923627685,9.97229916897507,97.0350404312669,0,0.539083557951483,49.8652291105121,44.4,2.69,8.0615887125309
"TOWN-OF-CRYSTAL-LAKE-WARD-1-BARRON","03016","TOWN-OF-CRYSTAL-LAKE-WARD-1-BARRON","Town of Crystal Lake Ward 1","BARRON","TOWN OF CRYSTAL LAKE BARRON",44,54.3529411764706,1.64705882352941,1.03883495145631,0.546728971962617,0.448598130841121,0.0654205607476635,234,0,0,0.199029126213592,428,412,0.0163551401869159,425,2,5.2,3.9740583963476,53.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,44054,784,23159,2.04545454545455,11.5479115479115,94.7704081632653,0.892857142857143,1.78571428571429,53.3163265306122,44.5,2.47,8.71000479620504
"TOWN-OF-CUMBERLAND-WARD-1-BARRON","03018","TOWN-OF-CUMBERLAND-WARD-1-BARRON","Town of Cumberland Ward 1","BARRON","TOWN OF CUMBERLAND BARRON",45.945945945946,51.3513513513513,2.7027027027027,0.87279843444227,0.385650224215247,0.614349775784753,0.0650224215246637,172,0,0.0650224215246637,0.0802348336594912,446,511,0,444,2,5.2,3.9740583963476,53.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,44054,783,27610,4.32098765432099,19.5754716981132,99.6168582375479,0,1.78799489144317,53.8952745849298,45.9,2.47,9.1184383318758
"TOWN-OF-DALLAS-WARDS-1-2-BARRON","03020","TOWN-OF-DALLAS-WARDS-1-2-BARRON","Town of Dallas Wards 1 & 2","BARRON","TOWN OF DALLAS BARRON",51.3698630136986,47.2602739726027,1.36986301369863,9.48387096774194,0.408163265306122,0.591836734693878,0.0646258503401361,120,0,0,2,294,31,0.0136054421768707,292,2,5.2,3.9740583963476,53.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,44054,521,30172,3.49206349206349,19.3771626297578,90.7869481765835,0,7.48560460652591,53.3589251439539,40.3,2.71,5.44194678319252
"TOWN-OF-DOVRE-WARD-1-BARRON","03022","TOWN-OF-DOVRE-WARD-1-BARRON","Town of Dovre Ward 1","BARRON","TOWN OF DOVRE BARRON",42.3857868020305,56.3451776649746,1.26903553299492,1.15204678362573,0.370558375634518,0.629441624365482,0.0583756345177665,146,0.0050761421319797,0,0.263157894736842,394,342,0.0203045685279188,394,2,5.2,3.9740583963476,53.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,44054,806,22229,3.2258064516129,13.3187772925764,100,0,0.248138957816377,52.4813895781638,38.3,2.66,8.79916260640978
