"","hindi","reporting_unit","reporting_unit_orig","county","muni_county","votes_perc_republican","votes_perc_democrat","votes_perc_other","turnout_perc","tch_prop","os_prop","counted_absent_prop","tch_votes","rejected_absent_prop","absentee_undeliverable","sameday_reg_prop","total_ballots","registrants","late_registrants","votes_tot","county_paper_or_paperplusmachine","ratio_nocollege_college","log.pop.sq.mile.2010","pop_sq_mile_2010","tch_model_off_full","os_model_off","bmd_model_off","medianhouseholdincome_2009.2013","pop","inc_2015","unemp_rate","pct_graduate","pct_white","pct_black","pct_latino","pct_male","age_med","house_size_ave","muni.dense"
"TOWN-OF-BRIGHTON-WARDS-1-3-KENOSHA","30002","TOWN-OF-BRIGHTON-WARDS-1-3-KENOSHA","Town of Brighton Wards 1 - 3","KENOSHA","TOWN OF BRIGHTON KENOSHA",77.1156138259833,22.5268176400477,0.357568533969011,0.83625730994152,0,1,0.134032634032634,0,0,0,0.0750487329434698,858,1026,0.0256410256410256,839,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,1384,40550,4.06147091108672,16.871921182266,98.0491329479769,0.289017341040462,2.89017341040462,50.1445086705202,50.3,2.27,272.668915433416
"TOWN-OF-BRISTOL-WARDS-1-4-8-KENOSHA","30004","TOWN-OF-BRISTOL-WARDS-1-4-8-KENOSHA","Town of Bristol Wards 1 - 4 & 8","KENOSHA","TOWN OF BRISTOL KENOSHA",74.0094022834117,24.3787777031565,1.61182001343183,0.716037735849057,0,0.0797101449275362,0.254281949934124,0,0,0,0.0820754716981132,1518,2120,0.0566534914361001,1489,1,3.3,6.41656887046849,611.9,NA,NA,NA,54930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWN-OF-PARIS-WARDS-1-2-KENOSHA","30006","TOWN-OF-PARIS-WARDS-1-2-KENOSHA","Town of Paris Wards 1 & 2","KENOSHA","TOWN OF PARIS KENOSHA",75.3100338218715,23.2243517474634,1.46561443066516,0.800881057268722,0,0.127612761276128,0.121012101210121,0,0.0011001100110011,0,0.0422907488986784,909,1135,0.0275027502750275,887,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,1764,32536,7.45573159366263,18.3425414364641,98.015873015873,0,3.57142857142857,53.7414965986395,46.1,2.8,38.1170641395578
"TOWN-OF-RANDALL-WARDS-1-5-KENOSHA","30010","TOWN-OF-RANDALL-WARDS-1-5-KENOSHA","Town of Randall Wards 1 - 5","KENOSHA","TOWN OF RANDALL KENOSHA",67.6416819012797,30.5301645338208,1.82815356489945,0.788327929597036,0.0334900117508813,0.964747356051704,0.216216216216216,57,0.000587544065804935,0,0.0838351088466883,1702,2159,0.0141010575793184,1641,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,3241,33443,5.93585447582575,20.7597645799893,96.9762419006479,0.246837395865474,1.78957112002468,50.3548287565566,46.1,2.6,373.539592495019
"TOWN-OF-SALEM-WARDS-1-3-5-7-11-15-KENOSHA","30012","TOWN-OF-SALEM-WARDS-1-3-5-7-11-15-KENOSHA","Town of Salem Wards 1 - 3 5 - 7 11 - 15","KENOSHA","TOWN OF SALEM KENOSHA",66.7476465229274,31.7036137260856,1.54873975098694,0.706864176924682,0.344155844155844,1,0.405844155844156,1166,0.0185950413223141,0.00177095631641086,0.14896724389735,3388,4793,0.0460448642266824,3293,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,12153,28688,7.36173393124066,16.4662611401896,98.1321484407142,0.444334732164898,4.95350942154201,49.0743026413231,40.3,2.74,3423.01698774274
"TOWN-OF-SALEM-WARDS-4-8-10-KENOSHA","30012","TOWN-OF-SALEM-WARDS-4-8-10-KENOSHA","Town of Salem Wards 4 8 - 10","KENOSHA","TOWN OF SALEM KENOSHA",64.4456289978678,33.1556503198294,2.39872068230277,0.719408502772643,0.301644398766701,0.698355601233299,0.303699897225077,587,0.0236382322713258,0,0.113863216266174,1946,2705,0.0436793422404933,1876,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,12153,28688,7.36173393124066,16.4662611401896,98.1321484407142,0.444334732164898,4.95350942154201,49.0743026413231,40.3,2.74,3423.01698774274
"TOWN-OF-SOMERS-WARDS-1-4-KENOSHA","30014","TOWN-OF-SOMERS-WARDS-1-4-KENOSHA","Town of Somers Wards 1 - 4","KENOSHA","TOWN OF SOMERS KENOSHA",64.838337182448,33.6605080831409,1.50115473441109,0.727048167970358,0,1,0.345979614949037,0,0.00113250283125708,0.00113250283125708,0.0815150267599835,1766,2429,0.0385050962627407,1732,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,9475,28021,8.97887323943662,27.1006655574043,90.2585751978892,3.89445910290237,8.49604221635884,48.0949868073879,40,2.47,2762.96169295074
"TOWN-OF-SOMERS-WARDS-5-6-12-KENOSHA","30014","TOWN-OF-SOMERS-WARDS-5-6-12-KENOSHA","Town of Somers Wards 5 6 & 12","KENOSHA","TOWN OF SOMERS KENOSHA",54.002624671916,43.3070866141732,2.69028871391076,0.956030897207368,0,0.999378495960224,0.399005593536358,0,0.00124300807955252,0,0.20736779560309,1609,1683,0.0882535736482287,1524,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,9475,28021,8.97887323943662,27.1006655574043,90.2585751978892,3.89445910290237,8.49604221635884,48.0949868073879,40,2.47,2762.96169295074
"TOWN-OF-SOMERS-WARDS-9-11-KENOSHA","30014","TOWN-OF-SOMERS-WARDS-9-11-KENOSHA","Town of Somers Wards 9 - 11","KENOSHA","TOWN OF SOMERS KENOSHA",61.9507908611599,36.9947275922671,1.05448154657293,0.747597693786035,0,1,0.377892030848329,0,0,0,0.0653427290198591,1167,1561,0.038560411311054,1138,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,9475,28021,8.97887323943662,27.1006655574043,90.2585751978892,3.89445910290237,8.49604221635884,48.0949868073879,40,2.47,2762.96169295074
"TOWN-OF-WHEATLAND-WARDS-1-5-KENOSHA","30016","TOWN-OF-WHEATLAND-WARDS-1-5-KENOSHA","Town of Wheatland Wards 1 - 5","KENOSHA","TOWN OF WHEATLAND KENOSHA",71.037296037296,27.0979020979021,1.86480186480186,0.904179408766565,0.00450958286358512,0.995490417136415,0.187711386696731,8,0,0,0.0932721712538226,1774,1962,0.0467869222096956,1716,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,3373,28960,4.77815699658703,12.7612761276128,93.536910761933,2.22353987548177,4.00237177586718,51.1117699377409,40.8,2.72,390.045256101464
"VILLAGE-OF-GENOA-CITY-WARDS-4-5-KENOSHA","30131","VILLAGE-OF-GENOA-CITY-WARDS-4-5-KENOSHA","Village of Genoa City Wards 4 & 5","KENOSHA","VILLAGE OF GENOA CITY KENOSHA",100,0,0,1,0,0,0,0,0,0,0,2,2,0,2,1,3.3,6.41656887046849,611.9,NA,NA,NA,54930,3035,23638,5.89189189189189,15.7759175788796,92.3228995057661,0.197693574958814,9.29159802306425,50.9060955518946,32.9,2.97,2421.30262816163
"VILLAGE-OF-PADDOCK-LAKE-WARDS-1-5-KENOSHA","30171","VILLAGE-OF-PADDOCK-LAKE-WARDS-1-5-KENOSHA","Village of Paddock Lake Wards 1 - 5","KENOSHA","VILLAGE OF PADDOCK LAKE KENOSHA",64.5647703906785,34.0644276901988,1.37080191912269,0.80857908847185,0.157824933687003,0.842175066312997,0.21551724137931,238,0,0,0.116890080428954,1508,1865,0.0570291777188329,1459,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,3005,28017,5.16385302879841,17.6008968609865,97.8036605657238,0.133111480865225,3.62728785357737,53.910149750416,40.8,2.66,1022.5806697431
"VILLAGE-OF-PLEASANT-PRAIRIE-WARDS-1-3-KENOSHA","30174","VILLAGE-OF-PLEASANT-PRAIRIE-WARDS-1-3-KENOSHA","Village of Pleasant Prairie Wards 1 - 3","KENOSHA","VILLAGE OF PLEASANT PRAIRIE KENOSHA",58.4484590860786,38.7353878852285,2.81615302869288,0.912511759172154,0.0783505154639175,0.921649484536082,0.452577319587629,152,0.00103092783505155,0.000515463917525773,0.103480714957667,1940,2126,0.0525773195876289,1882,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,20217,34799,5.40456592638608,26.9876719671252,89.8896967898303,3.70974922095266,5.92075975664045,50.2794677746451,42.1,2.66,5162.33477060898
"VILLAGE-OF-PLEASANT-PRAIRIE-WARDS-4-5-KENOSHA","30174","VILLAGE-OF-PLEASANT-PRAIRIE-WARDS-4-5-KENOSHA","Village of Pleasant Prairie Wards 4 & 5","KENOSHA","VILLAGE OF PLEASANT PRAIRIE KENOSHA",62.5992779783394,35.812274368231,1.5884476534296,0.915863840719332,0.103786816269285,0.896213183730715,0.333800841514726,148,0,0,0.092485549132948,1426,1557,0.0448807854137447,1385,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,20217,34799,5.40456592638608,26.9876719671252,89.8896967898303,3.70974922095266,5.92075975664045,50.2794677746451,42.1,2.66,5162.33477060898
"VILLAGE-OF-PLEASANT-PRAIRIE-WARDS-6-7-KENOSHA","30174","VILLAGE-OF-PLEASANT-PRAIRIE-WARDS-6-7-KENOSHA","Village of Pleasant Prairie Wards 6 & 7","KENOSHA","VILLAGE OF PLEASANT PRAIRIE KENOSHA",63.0460448642267,35.8323494687131,1.12160566706021,0.87394540942928,0.00681431005110733,0.993185689948893,0.461101646791596,12,0.00170357751277683,0,0.0679900744416874,1761,2015,0.0374787052810903,1694,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,20217,34799,5.40456592638608,26.9876719671252,89.8896967898303,3.70974922095266,5.92075975664045,50.2794677746451,42.1,2.66,5162.33477060898
"VILLAGE-OF-PLEASANT-PRAIRIE-WARDS-8-11-KENOSHA","30174","VILLAGE-OF-PLEASANT-PRAIRIE-WARDS-8-11-KENOSHA","Village of Pleasant Prairie Wards 8 - 11","KENOSHA","VILLAGE OF PLEASANT PRAIRIE KENOSHA",66.4473684210526,32.1710526315789,1.38157894736842,0.926253687315634,0.0971337579617834,0.902866242038217,0.460828025477707,305,0.000955414012738854,0,0.0908554572271386,3140,3390,0.0614649681528662,3040,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,20217,34799,5.40456592638608,26.9876719671252,89.8896967898303,3.70974922095266,5.92075975664045,50.2794677746451,42.1,2.66,5162.33477060898
"VILLAGE-OF-PLEASANT-PRAIRIE-WARDS-12-13-KENOSHA","30174","VILLAGE-OF-PLEASANT-PRAIRIE-WARDS-12-13-KENOSHA","Village of Pleasant Prairie Wards 12 & 13","KENOSHA","VILLAGE OF PLEASANT PRAIRIE KENOSHA",61.2421762156957,37.4097255657198,1.3480982185845,1.03633720930233,0.0668536699392239,0.933146330060776,0.324918186068256,143,0.000935016362786349,0,0.141472868217054,2139,2064,0.0434782608695652,2077,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,20217,34799,5.40456592638608,26.9876719671252,89.8896967898303,3.70974922095266,5.92075975664045,50.2794677746451,42.1,2.66,5162.33477060898
"VILLAGE-OF-SILVER-LAKE-WARDS-1-3-KENOSHA","30181","VILLAGE-OF-SILVER-LAKE-WARDS-1-3-KENOSHA","Village of Silver Lake Wards 1 - 3","KENOSHA","VILLAGE OF SILVER LAKE KENOSHA",67.3579801623084,30.477908025248,2.16411181244364,0.971063829787234,0,0,0,0,0,0,0.132765957446808,1141,1175,0.0692375109553024,1109,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,2270,27725,4.0983606557377,22.017614091273,93.0396475770925,1.05726872246696,0.616740088105727,52.6872246696035,34.7,2.63,1539.55425008588
"VILLAGE-OF-TWIN-LAKES-WARDS-1-12-KENOSHA","30186","VILLAGE-OF-TWIN-LAKES-WARDS-1-12-KENOSHA","Village of Twin Lakes Wards 1 - 12","KENOSHA","VILLAGE OF TWIN LAKES KENOSHA",65.5956112852665,32.6018808777429,1.8025078369906,0.854475209272376,0.0832705350414469,0.916729464958553,0.434815373021854,221,0.00113036925395629,0.00113036925395629,0.0943335479716677,2654,3106,0.047852298417483,2552,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,6031,27771,7.8725645076356,17.8110944527736,98.0766042115735,0.431105952578345,2.52031172276571,51.10263637871,39.1,2.71,4139.80653385747
"CITY-OF-KENOSHA-WARD-1-KENOSHA","30241","CITY-OF-KENOSHA-WARD-1-KENOSHA","City of Kenosha Ward 1","KENOSHA","CITY OF KENOSHA KENOSHA",52.1613832853026,45.821325648415,2.01729106628242,0.799705449189985,0.00368324125230203,0.805709023941068,0.187845303867403,4,0.000920810313075506,0,0.141384388807069,1086,1358,0.0239410681399632,1041,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-2-KENOSHA","30241","CITY-OF-KENOSHA-WARD-2-KENOSHA","City of Kenosha Ward 2","KENOSHA","CITY OF KENOSHA KENOSHA",46.4354527938343,49.3256262042389,4.23892100192678,0.710796915167095,0.00361663652802893,0.772754671488849,0.224231464737794,6,0,0,0.170094258783205,1659,2334,0.0494273658830621,1557,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-3-KENOSHA","30241","CITY-OF-KENOSHA-WARD-3-KENOSHA","City of Kenosha Ward 3","KENOSHA","CITY OF KENOSHA KENOSHA",43.8709677419355,53.7327188940092,2.3963133640553,1.02268602540835,0,0.713398402839397,0.285714285714286,0,0,0,0.246823956442831,1127,1102,0.0470275066548358,1085,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-4-KENOSHA","30241","CITY-OF-KENOSHA-WARD-4-KENOSHA","City of Kenosha Ward 4","KENOSHA","CITY OF KENOSHA KENOSHA",41.4115646258503,55.952380952381,2.63605442176871,0.944617784711388,0.00165152766308836,0.687035507844756,0.309661436829067,2,0,0,0.196567862714509,1211,1282,0.0429397192402973,1176,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-5-KENOSHA","30241","CITY-OF-KENOSHA-WARD-5-KENOSHA","City of Kenosha Ward 5","KENOSHA","CITY OF KENOSHA KENOSHA",55.4035567715458,42.3392612859097,2.25718194254446,0.842016806722689,0,0.666666666666667,0.331337325349301,0,0,0,0.065546218487395,1503,1785,0.0226214238190286,1462,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-6-KENOSHA","30241","CITY-OF-KENOSHA-WARD-6-KENOSHA","City of Kenosha Ward 6","KENOSHA","CITY OF KENOSHA KENOSHA",52.8791565287916,44.8499594484996,2.27088402270884,0.810707456978968,0,0.67374213836478,0.325471698113208,0,0,0,0.125557680050988,1272,1569,0.0338050314465409,1233,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-7-KENOSHA","30241","CITY-OF-KENOSHA-WARD-7-KENOSHA","City of Kenosha Ward 7","KENOSHA","CITY OF KENOSHA KENOSHA",54.9766199064796,42.8857715430862,2.1376085504342,0.809425168306577,0,0.707613563659629,0.291106845809341,0,0,0,0.149145520455722,1563,1931,0.0390275111964171,1497,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-8-KENOSHA","30241","CITY-OF-KENOSHA-WARD-8-KENOSHA","City of Kenosha Ward 8","KENOSHA","CITY OF KENOSHA KENOSHA",49.555099247091,49.2813141683778,1.16358658453114,0.789775691184142,0,0.711360634081902,0.287978863936592,0,0.00132100396301189,0,0.121544079290558,1514,1917,0.023778071334214,1461,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-9-KENOSHA","30241","CITY-OF-KENOSHA-WARD-9-KENOSHA","City of Kenosha Ward 9","KENOSHA","CITY OF KENOSHA KENOSHA",52.8477546549836,45.5093099671413,1.64293537787514,0.835814360770578,0,0.684651650078575,0.313253012048193,0,0,0,0.100700525394046,1909,2284,0.0204295442640126,1826,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-10-KENOSHA","30241","CITY-OF-KENOSHA-WARD-10-KENOSHA","City of Kenosha Ward 10","KENOSHA","CITY OF KENOSHA KENOSHA",59.0845070422535,39.2957746478873,1.61971830985915,0.941176470588235,0,0.653532608695652,0.345108695652174,0,0.00135869565217391,0,0.124040920716113,1472,1564,0.046875,1420,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-11-KENOSHA","30241","CITY-OF-KENOSHA-WARD-11-KENOSHA","City of Kenosha Ward 11","KENOSHA","CITY OF KENOSHA KENOSHA",48.5915492957746,49.8239436619718,1.58450704225352,0.818688981868898,0.00170357751277683,0.729982964224872,0.268313458262351,2,0.000851788756388416,0,0.109483960948396,1174,1434,0.0195911413969336,1136,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-12-KENOSHA","30241","CITY-OF-KENOSHA-WARD-12-KENOSHA","City of Kenosha Ward 12","KENOSHA","CITY OF KENOSHA KENOSHA",42.4068767908309,55.4918815663801,2.10124164278892,0.793581327498177,0,0.789522058823529,0.208639705882353,0,0,0,0.154631655725748,1088,1371,0.0386029411764706,1047,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-13-KENOSHA","30241","CITY-OF-KENOSHA-WARD-13-KENOSHA","City of Kenosha Ward 13","KENOSHA","CITY OF KENOSHA KENOSHA",35.4510800508259,62.5158831003812,2.03303684879288,0.722077922077922,0,0.772182254196643,0.226618705035971,0,0.00119904076738609,0,0.205194805194805,834,1155,0.0587529976019185,787,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-14-KENOSHA","30241","CITY-OF-KENOSHA-WARD-14-KENOSHA","City of Kenosha Ward 14","KENOSHA","CITY OF KENOSHA KENOSHA",31.237721021611,66.7976424361493,1.96463654223969,0.782222222222222,0.00189393939393939,0.770833333333333,0.225378787878788,1,0,0,0.259259259259259,528,675,0.0662878787878788,509,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-15-KENOSHA","30241","CITY-OF-KENOSHA-WARD-15-KENOSHA","City of Kenosha Ward 15","KENOSHA","CITY OF KENOSHA KENOSHA",28.3891547049442,69.0590111642743,2.5518341307815,0.730425055928412,0,0.788667687595712,0.211332312404288,0,0,0,0.249440715883669,653,894,0.0352220520673813,627,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-16-KENOSHA","30241","CITY-OF-KENOSHA-WARD-16-KENOSHA","City of Kenosha Ward 16","KENOSHA","CITY OF KENOSHA KENOSHA",32.6666666666667,65.0666666666667,2.26666666666667,0.794117647058823,0,0.740740740740741,0.259259259259259,0,0.00127713920817369,0,0.18052738336714,783,986,0.053639846743295,750,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-17-KENOSHA","30241","CITY-OF-KENOSHA-WARD-17-KENOSHA","City of Kenosha Ward 17","KENOSHA","CITY OF KENOSHA KENOSHA",48.9441930618401,49.3212669683258,1.73453996983409,0.816448152562575,0.0956204379562044,0.601459854014599,0.299270072992701,131,0,0,0.131108462455304,1370,1678,0.0386861313868613,1326,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-18-KENOSHA","30241","CITY-OF-KENOSHA-WARD-18-KENOSHA","City of Kenosha Ward 18","KENOSHA","CITY OF KENOSHA KENOSHA",48.6659551760939,49.5197438633938,1.81430096051227,0.782264449722882,0.00101214574898785,0.769230769230769,0.227732793522267,1,0,0,0.171021377672209,988,1263,0.0212550607287449,937,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-19-KENOSHA","30241","CITY-OF-KENOSHA-WARD-19-KENOSHA","City of Kenosha Ward 19","KENOSHA","CITY OF KENOSHA KENOSHA",35.7220412595005,62.9750271444082,1.30293159609121,0.884758364312268,0,0.789915966386555,0.210084033613445,0,0.00105042016806723,0,0.189591078066914,952,1076,0.046218487394958,921,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-20-KENOSHA","30241","CITY-OF-KENOSHA-WARD-20-KENOSHA","City of Kenosha Ward 20","KENOSHA","CITY OF KENOSHA KENOSHA",35.1351351351351,63.1351351351351,1.72972972972973,0.806587837837838,0,0.746596858638743,0.250261780104712,0,0,0,0.190878378378378,955,1184,0.0534031413612565,925,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-21-KENOSHA","30241","CITY-OF-KENOSHA-WARD-21-KENOSHA","City of Kenosha Ward 21","KENOSHA","CITY OF KENOSHA KENOSHA",52.1380345086272,45.536384096024,2.32558139534884,0.776338028169014,0.000725689404934688,0.711901306240929,0.286647314949202,1,0.000725689404934688,0,0.0591549295774648,1378,1775,0.0319303338171263,1333,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-22-KENOSHA","30241","CITY-OF-KENOSHA-WARD-22-KENOSHA","City of Kenosha Ward 22","KENOSHA","CITY OF KENOSHA KENOSHA",47.5961538461538,49.5192307692308,2.88461538461538,0.832695984703633,0,0.82548794489093,0.172215843857635,0,0,0,0.194072657743786,871,1046,0.0309988518943743,832,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-23-KENOSHA","30241","CITY-OF-KENOSHA-WARD-23-KENOSHA","City of Kenosha Ward 23","KENOSHA","CITY OF KENOSHA KENOSHA",42.4944812362031,54.635761589404,2.86975717439294,0.793162393162393,0.0021551724137931,0.794181034482759,0.202586206896552,2,0.00107758620689655,0,0.177777777777778,928,1170,0.0463362068965517,906,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-24-KENOSHA","30241","CITY-OF-KENOSHA-WARD-24-KENOSHA","City of Kenosha Ward 24","KENOSHA","CITY OF KENOSHA KENOSHA",50.46875,46.25,3.28125,0.82518337408313,0,0.800740740740741,0.195555555555556,0,0.00222222222222222,0,0.169315403422983,1350,1636,0.0318518518518519,1280,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
"CITY-OF-KENOSHA-WARD-25-KENOSHA","30241","CITY-OF-KENOSHA-WARD-25-KENOSHA","City of Kenosha Ward 25","KENOSHA","CITY OF KENOSHA KENOSHA",56.0168895144265,42.0830401125968,1.90007037297678,0.849165227403569,0,0.764745762711864,0.231186440677966,0,0,0,0.107081174438687,1475,1737,0.0325423728813559,1421,1,3.3,6.41656887046849,611.9,"aNone","ES&S DS200","ES&S ExpressVote",54930,99897,23471,8.27358150803785,18.9579373764134,83.0525441204441,11.0243550857383,17.3168363414317,49.029500385397,34.8,2.6,210469.958202996
